date,prevision,reel,effectif,taux_grevistes,nos,ind,greves_manquantes,menu,ferie,veille_ferie,retour_ferie,vacances,retour_vacances,veille_vacances,inc_grippe,inc_gastro,inc_varicelle,fete_musulmane,ramadan,fete_chretienne,fete_juive,jour,semaine,mois,annee_scolaire,repas_noel,gaspillage_volume,gaspillage_pourcentage,porc,viande,poisson,4_premiers_jours,4_derniers_jours,Entrée,Plat,Accompagnement,Fromage,Dessert,Entrée Food Type,Plat Food Type,Accompagnement Food Type,Fromage Food Type,Dessert Food Type,Entrée_Bio,Plat_Bio,Accompagnement_Bio,Fromage_Bio,Dessert_Bio,affluence_reelle,affluence_reelle_predite,gaspillage_predit,gaspillage_predit_pourcentage
2019-03-29,15978.0,15253.0,20344.0,0.0,0.0,1.0,0.0,"['Salade verte aux noix', 'Poisson sauce crème', 'Purée de légumes verts', 'Tomme blanche', 'Tarte grillée aux abricots']",0.0,0.0,0.0,0.0,0.0,0.0,461,6363,8813,0.0,0.0,0.0,0.0,Vendredi,13,Mars,2018-2019,0.0,725.0,4.53748904744023,0,0,0,0.0,0.0,['Salade verte aux noix'],['Poisson sauce crème'],['Purée de légumes verts'],['Tomme blanche'],['Tarte grillée aux abricots'],['Salade'],['Poissons'],['legumes autres'],['Fromage'],['Blé Seigle'],0,0,0,0,0,15253.0,15242.183333333332,-10.816666666667516,-0.07096533633086806
2019-04-01,15011.0,13947.0,20344.0,0.0,0.0,0.0,0.0,"['Dés de betteraves', 'Lasagnes* napolitaines', 'Fromage blanc / Coulis de fruits rouges']",0.0,0.0,0.0,0.0,0.0,0.0,663,3893,826,0.0,0.0,0.0,0.0,Lundi,14,Avril,2018-2019,0.0,1064.0,7.088135367397242,0,1,0,0.0,0.0,['Dés de betteraves'],['Lasagnes* napolitaines'],,,['Fromage blanc / Coulis de fruits rouges'],['legumes racines'],['pâtes'],,,['Fromage'],0,0,0,0,0,13947.0,13947.535000000009,0.5350000000089494,0.003835803244149945
2019-04-02,15837.0,13279.0,20344.0,0.0,0.0,1.0,0.0,"['Roulé au fromage ', 'Poisson meunière', 'Haricots verts', 'Gouda', 'Orange']",0.0,0.0,0.0,0.0,0.0,0.0,663,3893,826,0.0,0.0,0.0,0.0,Mardi,14,Avril,2018-2019,0.0,2558.0,16.152048999179137,0,0,0,0.0,0.0,,"['Roulé au fromage', 'Poisson meunière']",['Haricots verts'],['Gouda'],['Orange'],,"['Fromage', 'Poissons']",['legumes autres'],['Fromage'],['agrumes'],0,0,0,0,0,13279.0,13247.983833333328,-31.01616666667178,-0.2341199012383441
2019-04-04,15233.0,10161.0,20344.0,0.0,0.0,1.0,0.0,"['Gaspacho / croûtons', 'Pilon de poulet confit', 'Epinards à la crème', 'Fromage Chanteneige', 'Banane']",0.0,0.0,0.0,0.0,0.0,0.0,663,3893,826,0.0,0.0,0.0,0.0,Jeudi,14,Avril,2018-2019,0.0,5072.0,33.29613339460382,0,1,0,0.0,0.0,['Gaspacho / croûtons'],['Pilon de poulet confit'],['Epinards à la crème'],['Fromage Chanteneige'],['Banane'],['légumes autres'],['Volaille'],['legumes autres'],['Fromage'],['Banane'],0,0,0,0,0,10161.0,10759.29933333333,598.2993333333307,5.560764830473138
2019-04-05,15969.0,13316.0,20344.0,0.0,0.0,0.0,0.0,"['Salade douceur / demi-oeuf', 'Galette de soja  tomate / basilic et sa sauce tomate', 'Sauce bolognaise végétale', 'Riz', 'Yaourt aux fruits mixés']",0.0,0.0,0.0,0.0,0.0,1.0,663,3893,826,0.0,0.0,0.0,0.0,Vendredi,14,Avril,2018-2019,0.0,2653.0,16.61343853716576,0,0,0,0.0,0.0,['Salade douceur / demi-oeuf'],['Sauce bolognaise végétale'],['Riz'],,['Yaourt aux fruits mixés'],['oeufs'],['Soja et composé'],['Riz'],,['Lait'],0,0,0,0,0,13316.0,13341.394833333332,25.394833333331917,0.19034616432970858
2019-04-23,15321.0,14334.0,20344.0,0.0,0.0,0.0,0.0,"['Dés de betteraves', 'Lasagnes* napolitaines', 'Yaourt fermier° miel']",0.0,0.0,1.0,0.0,0.0,0.0,79,5196,3325,0.0,0.0,0.0,0.0,Mardi,17,Avril,2018-2019,0.0,987.0,6.442138241629136,0,1,0,0.0,0.0,['Dés de betteraves'],['Lasagnes* napolitaines'],,,['Yaourt fermier° miel'],['legumes racines'],['pâtes'],,,['Lait'],0,0,0,0,0,14334.0,14362.347833333331,28.347833333331437,0.19737603950476276
2019-04-25,15942.0,14767.0,20344.0,0.0,0.0,0.0,0.0,"['Choux blancs bio à la mimolette', 'Poisson pané', 'Purée de pommes de terre', 'Yaourt aromatisé']",0.0,0.0,0.0,0.0,0.0,0.0,79,5196,3325,0.0,0.0,0.0,0.0,Jeudi,17,Avril,2018-2019,0.0,1175.0,7.370467946305357,0,0,0,0.0,0.0,['Choux blancs bio à la mimolette'],['Poisson pané'],['Purée de pommes de terre'],['Yaourt aromatisé'],,['type chou'],['Poissons'],['pomme de terre'],['Lait'],,1,0,0,0,0,14767.0,14888.36083333333,121.36083333333045,0.8151389846867325
2019-04-26,16076.0,14086.0,20344.0,0.0,0.0,0.0,0.0,"['Roulé au fromage', 'Omelette bio', 'Courgettes à la tomate', 'Emmental', 'Kiwi bio°']",0.0,0.0,0.0,0.0,0.0,0.0,79,5196,3325,0.0,0.0,1.0,0.0,Vendredi,17,Avril,2018-2019,0.0,1990.0,12.378701169445137,0,0,0,0.0,0.0,,"['Roulé au fromage', 'Omelette bio']",['Courgettes à la tomate'],['Emmental'],['Kiwi bio°'],,"['Fromage', 'Oeuf']",['legumes autres'],['Fromage'],['fruits autre'],0,1,0,0,1,14086.0,14273.28666666667,187.2866666666705,1.3121481480789787
2019-04-29,15170.0,14055.0,20344.0,0.0,0.0,0.0,0.0,"['Salade verte aux dés de gruyère', 'Hachis Parmentier*', ' -', 'Île flottante']",0.0,0.0,0.0,0.0,0.0,0.0,101,2645,293,0.0,0.0,0.0,0.0,Lundi,18,Avril,2018-2019,0.0,1115.0,7.350032959789058,0,1,0,0.0,0.0,['Salade verte aux dés de gruyère'],['Hachis Parmentier*'],,,['Île flottante'],['legumes autres'],['pomme de terre'],,,['Lait'],0,0,0,0,0,14055.0,14088.80016666666,33.800166666660516,0.23990805651875083
2019-04-30,15716.0,14902.0,20344.0,0.0,0.0,0.0,0.0,"['Concombres sauce crème', 'Chili de légumes au tofu bio riz', 'Fromage blanc / miel']",0.0,1.0,0.0,0.0,0.0,0.0,101,2645,293,0.0,0.0,0.0,0.0,Mardi,18,Avril,2018-2019,0.0,814.0,5.179434970730465,0,0,0,0.0,0.0,['Concombres sauce crème'],['Chili de légumes au tofu bio riz'],,,['Fromage blanc / miel'],['légumes autres'],['Soja et composé'],,,['Lait'],0,1,0,0,0,14902.0,14918.7075,16.707500000000437,0.1119902645721852
2019-05-02,15753.0,14413.0,20344.0,0.0,0.0,1.0,0.0,"['Pizza au fromage', 'Viande de volaille Kebab', 'Haricots verts/haricots beurre', 'Edam', 'Fraises à la chantilly']",0.0,0.0,1.0,0.0,0.0,0.0,101,2645,293,0.0,0.0,0.0,0.0,Jeudi,18,Mai,2018-2019,0.0,1340.0,8.506316257220847,0,1,0,0.0,0.0,,"['Pizza au fromage', 'Viande de volaille Kebab']",['Haricots verts/haricots beurre'],['Edam'],['Fraises à la chantilly'],,"['Blé Seigle', 'Volaille']",['légumes autres'],['Fromage'],['fruits autre'],0,0,0,0,0,14413.0,14894.177500000002,481.1775000000016,3.2306416383180716
2019-05-03,16253.0,15247.0,20344.0,0.0,0.0,0.0,0.0,"['Radis bio', 'Poisson meunière', 'Epinards à la crème', 'Tomme noire', 'Tarte aux pommes']",0.0,0.0,0.0,0.0,0.0,0.0,101,2645,293,0.0,0.0,0.0,0.0,Vendredi,18,Mai,2018-2019,0.0,1006.0,6.189626530486679,0,0,0,0.0,0.0,['Radis bio'],['Poisson meunière'],['Epinards à la crème'],['Tomme noire'],['Tarte aux pommes'],['legumes racines'],['Poissons'],['legumes autres'],['Lait'],['fruits autre'],1,0,0,0,0,15247.0,15253.082999999999,6.082999999998719,0.03988046219901065
2019-05-06,15224.0,14050.0,20344.0,0.0,0.0,0.0,0.0,"['salade de lentilles aux des de gruyere ', 'Nuggets de dinde', 'Ratatouille', 'Salade de fruits frais (ananas, pastèque, melon, pomme, ora)']",0.0,0.0,0.0,0.0,0.0,0.0,179,8047,389,1.0,1.0,0.0,0.0,Lundi,19,Mai,2018-2019,0.0,1174.0,7.7115081450341565,0,1,0,0.0,0.0,"['salade de lentilles aux des de gruyere', 'pastèque', 'melon']","['Nuggets de dinde', 'Ratatouille']",,,"['Salade de fruits frais (ananas', 'pomme', 'ora)']","['legumineuse autre', 'fruits autre', 'fruits autre']","['Volaille', 'legumes autres']",,,"['fruits autre', 'fruits autre', 'fruits autre']",0,0,0,0,0,14050.0,14059.009333333332,9.009333333331597,0.06408227720548446
2019-05-07,16031.0,15057.0,20344.0,0.0,0.0,0.0,0.0,"['Crêpe au fromage', 'Marmite du Perray aux dés de saumon', 'Galettes de légumes', 'Morbier', 'Kiwi bio°']",0.0,1.0,0.0,0.0,0.0,0.0,179,8047,389,0.0,1.0,0.0,0.0,Mardi,19,Mai,2018-2019,0.0,974.0,6.075728276464351,0,0,0,0.0,0.0,,"['Crêpe au fromage', 'Marmite du Perray aux dés de saumon', 'Galettes de légumes']",,['Morbier'],['Kiwi bio°'],,"['Blé Seigle', 'Poissons', 'légumes autres']",,['Fromage'],['fruits autre'],0,0,0,0,1,15057.0,15675.97933333333,618.9793333333291,3.9485847752882295
2019-05-10,16168.0,14729.0,20344.0,0.0,0.0,0.0,0.0,"['Salade verte / demi-oeuf bio', 'Galette de soja  tomate / basilic et sauce tomate', 'Riz / sarrasin', 'Tarte au citron']",0.0,0.0,0.0,0.0,0.0,0.0,179,8047,389,0.0,1.0,0.0,0.0,Vendredi,19,Mai,2018-2019,0.0,1439.0,8.900296882731322,0,0,0,0.0,0.0,['Salade verte / demi-oeuf bio'],['Galette de soja  tomate / basilic et sauce tomate'],['Riz / sarrasin'],,['Tarte au citron'],['Salade'],['Soja et composé'],['Blé Seigle'],,['agrumes'],1,0,0,0,0,14729.0,14758.649666666666,29.649666666666235,0.20089687970324183
2019-05-13,15088.0,14656.0,20344.0,0.0,0.0,0.0,0.0,"['Tarte au fromage ', 'Pilon de poulet confit', 'Petits pois', 'Gouda', 'Fraises']",0.0,0.0,0.0,0.0,0.0,0.0,189,3304,5821,0.0,1.0,0.0,0.0,Lundi,20,Mai,2018-2019,0.0,432.0,2.863202545068929,0,1,0,0.0,0.0,,"['Tarte au fromage', 'Pilon de poulet confit']",['Petits pois'],['Gouda'],['Fraises'],,"['Fromage', 'Volaille']",['Legumineuse autre'],['Fromage'],['Bais et Raisins'],0,0,0,0,0,14656.0,14642.673166666664,-13.326833333336253,-0.09101366384161427
2019-05-14,15867.0,15276.0,20344.0,0.0,0.0,0.0,0.0,"['Concombres', 'Omelette bio', 'Pâtes bio et gruyère râpé', 'Fromage blanc BBC°']",0.0,0.0,0.0,0.0,0.0,0.0,189,3304,5821,0.0,1.0,0.0,0.0,Mardi,20,Mai,2018-2019,0.0,591.0,3.724711665721309,0,0,0,0.0,0.0,['Concombres'],"['Omelette bio', 'Pâtes bio et gruyère râpé']",,['Fromage blanc BBC°'],,['legumes autres'],"['Oeuf', 'Blé Seigle']",,['Fromage'],,0,1,0,0,0,15276.0,15000.807000000003,-275.1929999999975,-1.8345213027538947
2019-05-16,15275.0,14172.0,20344.0,0.0,0.0,0.0,0.0,"['Radis bio', 'Boulettes de boeuf sauce tomate', 'Carottes', 'Banane', 'Sauce chocolat', 'Lait bio']",0.0,0.0,0.0,0.0,0.0,0.0,189,3304,5821,0.0,1.0,0.0,0.0,Jeudi,20,Mai,2018-2019,0.0,1103.0,7.220949263502455,0,1,0,0.0,0.0,['Radis bio'],['Boulettes de boeuf sauce tomate'],['Carottes'],['Lait bio'],"['Banane', 'Sauce chocolat']",['legumes racines'],['Boeuf'],['legumes racines'],['Lait'],"['Banane', 'Sucre Cannes']",1,0,0,1,0,14172.0,14178.736499999999,6.736499999999069,0.047511285649458744
2019-05-17,16113.0,15227.0,20344.0,0.0,0.0,0.0,0.0,"['Dés de betteraves au chèvre', 'Parmentier de poisson  ', 'Salade verte', 'Ananas']",0.0,0.0,0.0,0.0,0.0,0.0,189,3304,5821,0.0,1.0,0.0,0.0,Vendredi,20,Mai,2018-2019,0.0,886.0,5.498665673679637,0,0,1,0.0,0.0,"['Dés de betteraves au chèvre', 'Salade verte']",['Parmentier de poisson'],,,['Ananas'],"['legumes racines', 'legumes autres']",['Poissons'],,,['fruits autre'],0,0,0,0,0,15227.0,15231.488333333333,4.4883333333327755,0.029467463947763315
2019-05-20,15199.0,14254.0,20344.0,0.0,0.0,0.0,0.0,"['Melon', 'Dhal de lentilles bio°', 'Céréales gourmandes bio', 'Yaourt fermier bio°']",0.0,0.0,0.0,0.0,0.0,0.0,53,6927,1023,0.0,1.0,0.0,0.0,Lundi,21,Mai,2018-2019,0.0,945.0,6.217514310151984,0,0,0,0.0,0.0,['Melon'],['Dhal de lentilles bio°'],,['Yaourt fermier bio°'],['Céréales gourmandes bio'],['fruits autre'],['Legumineuse autre'],,['Lait'],['Flocon Avoins'],0,1,0,1,1,14254.0,14256.409999999993,2.4099999999925785,0.016904676562981703
2019-05-21,15624.0,14269.0,20344.0,0.0,0.0,1.0,0.0,"['Salade verte aux graines de tournesol', ""Burger à l'émincé de dinde"", 'Frites', 'Yaourt aromatisé']",0.0,0.0,0.0,0.0,0.0,0.0,53,6927,1023,0.0,1.0,0.0,0.0,Mardi,21,Mai,2018-2019,0.0,1355.0,8.672555043522786,0,1,0,0.0,0.0,['Salade verte aux graines de tournesol'],['Burger à lémincé de dinde'],['Frites'],['Yaourt aromatisé'],,['legumes autres'],['Volaille'],['pomme de terre'],['Lait'],,0,0,0,0,0,14269.0,14053.101166666667,-215.89883333333273,-1.5363074012833209
2019-05-23,15495.0,14434.0,20344.0,0.0,0.0,0.0,0.0,"['Salade de tomates', 'Sauté de boeuf* au gingembre', 'Gratin de choux fleurs', 'Camembert', 'Eclair au chocolat']",0.0,0.0,0.0,0.0,0.0,0.0,53,6927,1023,0.0,1.0,0.0,0.0,Jeudi,21,Mai,2018-2019,0.0,1061.0,6.847370119393353,0,1,0,0.0,0.0,['Salade de tomates'],['Sauté de boeuf* au gingembre'],['Gratin de choux fleurs'],['Camembert'],['Eclair au chocolat'],['Tomates'],['Boeuf'],['type chou'],['Fromage'],['Sucre Cannes'],0,0,0,0,0,14434.0,13961.374833333339,-472.62516666666124,-3.3852337059116113
2019-05-24,16258.0,15477.0,20344.0,0.0,0.0,0.0,0.0,"['Salade de riz (riz, maïs, carottes, poivrons)', 'Filet de lieu au beurre blanc', 'Poêlée de légumes', 'Saint-Paulin ', 'Salade de fruits frais (ananas, pastèque, melon, pomme, ora)']",0.0,0.0,0.0,0.0,0.0,0.0,53,6927,1023,0.0,1.0,0.0,0.0,Vendredi,21,Mai,2018-2019,0.0,781.0,4.803788903924222,0,0,0,0.0,0.0,"['Salade de riz (riz', 'pastèque', 'melon']",['Filet de lieu au beurre blanc'],"['maïs', 'carottes', 'poivrons)', 'Poêlée de légumes']",['Saint-Paulin'],"['Salade de fruits frais (ananas', 'pomme', 'ora)']","['Riz', 'fruits autre', 'fruits autre']",['Poissons'],"['Mais', 'légumes racines', 'legumes autres', 'Légumes autres']",['Fromage'],"['fruits autre', 'fruits autre', 'fruits autre']",0,0,0,0,0,15477.0,13893.387166666666,-1583.6128333333345,-11.398320757466363
2019-05-27,15108.0,13965.0,20344.0,0.0,0.0,0.0,0.0,"['Salade de pâtes Napoli', 'Rôti de porc au jus°', 'Purée de brocolis', 'Cantal', 'Fraises']",0.0,0.0,0.0,0.0,0.0,0.0,69,7586,463,0.0,1.0,0.0,0.0,Lundi,22,Mai,2018-2019,0.0,1143.0,7.565528196981732,1,1,0,0.0,0.0,['Salade de pâtes Napoli'],['Rôti de porc au jus°'],['Purée de brocolis'],['Cantal'],['Fraises'],['pâtes'],['Porc'],['legumes autres'],['Fromage'],['Bais et Raisins'],0,0,0,0,0,13965.0,13970.386,5.386000000000422,0.038552979137444175
2019-05-28,15377.0,14552.0,20344.0,0.0,0.0,0.0,0.0,"['Concombres', 'Blanquette de veau*', 'Gratin dauphinois', 'Flan caramel']",0.0,0.0,0.0,0.0,0.0,0.0,69,7586,463,0.0,1.0,0.0,0.0,Mardi,22,Mai,2018-2019,0.0,825.0,5.365155752097288,0,1,0,0.0,0.0,['Concombres'],['Blanquette de veau*'],['Gratin dauphinois'],,['Flan caramel'],['legumes autres'],['Veau'],['pomme de terre'],,['Lait'],0,0,0,0,0,14552.0,14923.198500000008,371.1985000000077,2.487392364311227
2019-06-03,14897.0,13707.0,20344.0,0.0,0.0,0.0,0.0,"['Salade coleslaw', 'Lasagnes* napolitaines', 'Petits suisses aromatisés']",0.0,0.0,0.0,0.0,0.0,0.0,10,2782,2235,0.0,1.0,0.0,0.0,Lundi,23,Juin,2018-2019,0.0,1190.0,7.988185540712895,0,1,0,0.0,0.0,['Salade coleslaw'],['Lasagnes* napolitaines'],,,['Petits suisses aromatisés'],['legumes autres'],['pâtes'],,,['Lait'],0,0,0,0,0,13707.0,13713.858166666667,6.858166666666875,0.05000902432647692
2019-06-04,15702.0,8381.0,20344.0,8.6,1.0,0.0,0.0,"['Pastèque', 'Tortilla aux pommes de terre', 'Salade verte', 'Fromage Chanteneige', 'Crème dessert lait et chocolat']",0.0,0.0,0.0,0.0,0.0,0.0,10,2782,2235,0.0,1.0,0.0,0.0,Mardi,23,Juin,2018-2019,0.0,7321.0,46.62463380461088,0,0,0,0.0,0.0,"['Pastèque', 'Salade verte']",['Tortilla aux pommes de terre'],,['Fromage Chanteneige'],['Crème dessert lait et chocolat'],"['agrumes', 'legumes autres']",['pomme de terre'],,['Fromage'],['Lait'],0,0,0,0,0,8381.0,8587.773999999998,206.7739999999976,2.4077717927835276
2019-06-06,15214.0,14246.0,20344.0,0.0,0.0,0.0,0.0,"['Crêpe au fromage', 'Sauté de dinde sauce forestière', 'Poêlée de légumes (carottes, haricots verts, pdt, brocolis)', 'Fromage bio', 'Fraises']",0.0,0.0,0.0,0.0,0.0,0.0,10,2782,2235,0.0,0.0,0.0,0.0,Jeudi,23,Juin,2018-2019,0.0,968.0,6.362560799263836,0,1,0,0.0,0.0,,"['Crêpe au fromage', 'Sauté de dinde sauce forestière']","['Poêlée de légumes (carottes', 'haricots verts', 'pdt', 'brocolis)']",['Fromage bio'],['Fraises'],,"['Blé Seigle', 'Volaille']","['légumes autres', 'legumes autres', 'pomme de terre', 'légumes autres']",['Fromage'],['Bais et Raisins'],0,0,0,1,0,14246.0,13935.477000000004,-310.5229999999956,-2.228291144967592
2019-06-07,16006.0,14897.0,20344.0,0.0,0.0,0.0,0.0,"['Salade de tomates', 'Poisson pané', 'Epinards à la crème', 'Mimolette', 'Tarte au citron']",0.0,0.0,0.0,0.0,0.0,0.0,10,2782,2235,0.0,0.0,0.0,0.0,Vendredi,23,Juin,2018-2019,0.0,1109.0,6.928651755591653,0,0,0,0.0,0.0,['Salade de tomates'],['Poisson pané'],['Epinards à la crème'],['Mimolette'],['Tarte au citron'],['Tomates'],['Poissons'],['legumes autres'],['Lait'],['agrumes'],0,0,0,0,0,14897.0,14675.147666666668,-221.85233333333235,-1.5117553729101534
2019-06-11,15431.0,14971.0,20344.0,0.0,0.0,0.0,0.0,"['Dés de betteraves au chèvre', 'Galette de soja  tomate / basilic et sauce tomate', 'Riz', 'Salade de fruits frais (ananas, pastèque, melon, pomme, ora)']",0.0,0.0,1.0,0.0,0.0,0.0,0,4729,549,0.0,0.0,0.0,0.0,Mardi,24,Juin,2018-2019,0.0,460.0,2.9810122480720627,0,0,0,0.0,0.0,"['Dés de betteraves au chèvre', 'pastèque', 'melon']",['Galette de soja  tomate / basilic et sauce tomate'],['Riz'],,"['Salade de fruits frais (ananas', 'pomme', 'ora)']","['legumes racines', 'fruits autre', 'fruits autre']",['Soja et composé'],['Riz'],,"['fruits autre', 'fruits autre', 'fruits autre']",0,0,0,0,0,14971.0,14983.171666666665,12.17166666666526,0.0812355817409727
2019-06-13,15056.0,13961.0,20344.0,0.0,0.0,1.0,0.0,"['Salade verte au surimi', 'Rôti de dinde au jus', 'Pommes noisettes', 'Yaourt fermier bio°']",0.0,0.0,0.0,0.0,0.0,0.0,0,4729,549,0.0,0.0,0.0,0.0,Jeudi,24,Juin,2018-2019,0.0,1095.0,7.272848034006376,0,1,0,0.0,0.0,['Salade verte au surimi'],['Rôti de dinde au jus'],['Pommes noisettes'],['Yaourt fermier bio°'],,['Poissons'],['Volaille'],['Pomme de terre'],['Lait'],,0,0,0,1,0,13961.0,14220.369,259.3690000000006,1.8239259473505969
2019-06-14,15888.0,15090.0,20344.0,0.0,0.0,0.0,0.0,"['Tarte au fromage ', 'Poisson meunière', 'Courgettes à la tomate', 'Tomme blanche', 'Banane']",0.0,0.0,0.0,0.0,0.0,0.0,0,4729,549,0.0,0.0,0.0,0.0,Vendredi,24,Juin,2018-2019,0.0,798.0,5.022658610271903,0,0,0,0.0,0.0,,"['Tarte au fromage', 'Poisson meunière']",['Courgettes à la tomate'],['Tomme blanche'],['Banane'],,"['Fromage', 'Poissons']",['legumes autres'],['Fromage'],['Banane'],0,0,0,0,0,15090.0,15066.382166666663,-23.61783333333733,-0.15675849100383346
2019-06-17,15146.0,14319.0,20344.0,0.0,0.0,0.0,0.0,"['Batonnets de concombres sauce crème', 'Lasagnes végétales', 'Salade verte', ' -', 'Île flottante']",0.0,0.0,0.0,0.0,0.0,0.0,0,2552,3491,0.0,0.0,0.0,0.0,Lundi,25,Juin,2018-2019,0.0,827.0,5.4601875082530045,0,0,0,0.0,0.0,"['Batonnets de concombres sauce crème', 'Salade verte']",['Lasagnes végétales'],,,['Île flottante'],"['legumes autres', 'legumes autres']",['Blé Seigle'],,,['Lait'],0,0,0,0,0,14319.0,14305.578666666666,-13.421333333333678,-0.09381887755863129
2019-06-18,15151.0,13900.0,20344.0,0.0,0.0,0.0,0.0,"['Melon', 'Filet de poulet', 'Ratatouille', 'Fondant au chocolat', 'Lait bio']",0.0,0.0,0.0,0.0,0.0,0.0,0,2552,3491,0.0,0.0,0.0,0.0,Mardi,25,Juin,2018-2019,0.0,1251.0,8.256880733944953,0,1,0,0.0,0.0,['Melon'],"['Filet de poulet', 'Ratatouille']",,['Lait bio'],['Fondant au chocolat'],['fruits autre'],"['Volaille', 'legumes autres']",,['Lait'],['Chocolat'],0,0,0,1,0,13900.0,13894.863500000003,-5.136499999996886,-0.03696689787558464
2019-06-20,14526.0,13044.0,20344.0,0.0,0.0,0.0,0.0,"['Radis bio', 'Sauté de veau* sauce aigre douce', 'Galettes de légumes', 'Fromage blanc bbc avec sucre et fraises']",0.0,0.0,0.0,0.0,0.0,0.0,0,2552,3491,0.0,0.0,1.0,0.0,Jeudi,25,Juin,2018-2019,0.0,1482.0,10.20239570425444,0,1,0,0.0,0.0,['Radis bio'],"['Sauté de veau* sauce aigre douce', 'Galettes de légumes']",,['Fromage blanc bbc avec sucre et fraises'],,['legumes racines'],"['Veau', 'légumes autres']",,['Fromage'],,1,0,0,0,0,13044.0,13186.801333333333,142.80133333333288,1.0829110845278493
2019-06-21,15366.0,14184.0,20344.0,0.0,0.0,0.0,0.0,"['Tomates (maison)', 'Marmite du Perray', 'Pommes rissolées', 'Cerises']",0.0,0.0,0.0,0.0,0.0,0.0,0,2552,3491,0.0,0.0,0.0,0.0,Vendredi,25,Juin,2018-2019,0.0,1182.0,7.6923076923076925,0,0,0,0.0,0.0,['Tomates (maison)'],['Marmite du Perray'],['Pommes rissolées'],,['Cerises'],['Tomates'],['Boeuf'],['fruits autre'],,['Bais et Raisins'],0,0,0,0,0,14184.0,14237.999499999998,53.99949999999808,0.3792632525376763
2019-06-24,14910.0,13850.0,20344.0,0.0,0.0,0.0,0.0,"['Pastèque', 'Sauce bolognaise végétale', 'Pâtes semi-complètes bio', 'Gruyère râpé', 'Crème dessert caramel']",0.0,0.0,0.0,0.0,0.0,0.0,0,1779,762,0.0,0.0,0.0,0.0,Lundi,26,Juin,2018-2019,0.0,1060.0,7.109322602280349,0,0,0,0.0,0.0,['Pastèque'],['Sauce bolognaise végétale'],['Pâtes semi-complètes bio'],['Gruyère râpé'],['Crème dessert caramel'],['agrumes'],['Soja et composé'],['Blé Seigle'],['Fromage'],['Lait'],0,0,1,0,0,13850.0,13847.446333333331,-2.553666666668505,-0.018441426709279698
2019-06-25,15105.0,13438.0,20344.0,0.0,0.0,0.0,0.0,"['Gaspacho', 'Pilon de poulet confit', 'Mogettes', 'Yaourt vanille BBC°']",0.0,0.0,0.0,0.0,0.0,0.0,0,1779,762,0.0,0.0,0.0,0.0,Mardi,26,Juin,2018-2019,0.0,1667.0,11.03608076795763,0,1,0,0.0,0.0,['Gaspacho'],['Pilon de poulet confit'],['Mogettes'],['Yaourt vanille BBC°'],,['legumes autres'],['Volaille'],['Legumineuse autre'],['Lait'],,0,0,0,0,0,13438.0,13379.349499999995,-58.650500000005195,-0.43836585627728175
2019-06-27,14897.0,11438.0,20344.0,0.0,0.0,0.0,1.0,"['Rillette de thon individuel', 'Sauté de porc BBC°', 'Haricots verts/haricots beurre', 'Carré bio°', 'Tarte grillée aux abricots']",0.0,0.0,0.0,0.0,0.0,0.0,0,1779,762,0.0,0.0,0.0,0.0,Jeudi,26,Juin,2018-2019,0.0,3459.0,23.219440155736056,1,1,0,0.0,0.0,['Rillette de thon individuel'],['Sauté de porc BBC°'],['Haricots verts/haricots beurre'],['Carré bio°'],['Tarte grillée aux abricots'],['Poissons'],['Porc'],['légumes autres'],['Fromage'],['Blé Seigle'],0,0,0,1,0,11438.0,11342.701499999997,-95.2985000000026,-0.840174626829443
2019-06-28,15769.0,10921.0,20344.0,0.0,0.0,0.0,1.0,"['Salade de blé bio, tomates et concombres', 'Poisson meunière', 'Brocolis', 'Camembert', 'Cerises']",0.0,0.0,0.0,0.0,0.0,0.0,0,1779,762,0.0,0.0,0.0,0.0,Vendredi,26,Juin,2018-2019,0.0,4848.0,30.743864544359187,0,0,0,0.0,0.0,"['Salade de blé bio', 'tomates et concombres']",['Poisson meunière'],['Brocolis'],['Camembert'],['Cerises'],"['Blé Seigle', 'Tomates']",['Poissons'],['legumes autres'],['Fromage'],['Bais et Raisins'],1,0,0,0,0,10921.0,10915.252999999995,-5.747000000004846,-0.05265109292478011
2019-07-01,13852.0,12443.0,20344.0,0.0,0.0,0.0,0.0,"['Pizza au fromage', 'Emincé de volaille sauce Normande', 'Poêlée de légumes (carottes, haricots verts, pdt, brocolis)', 'Saint-Paulin ', 'Compote de pommes / biscuit']",0.0,0.0,0.0,0.0,0.0,0.0,89,1088,997,0.0,0.0,0.0,0.0,Lundi,27,Juillet,2018-2019,0.0,1409.0,10.171816344210225,0,1,0,0.0,1.0,,"['Pizza au fromage', 'Emincé de volaille sauce Normande']","['Poêlée de légumes (carottes', 'haricots verts', 'pdt', 'brocolis)']",['Saint-Paulin'],['Compote de pommes / biscuit'],,"['Blé Seigle', 'Volaille']","['légumes autres', 'legumes autres', 'pomme de terre', 'légumes autres']",['Fromage'],['pomme de terre'],0,0,0,0,0,12443.0,12332.536,-110.46399999999994,-0.8957119606218863
