date,ecole,type ecole,latitude,longitude,prevision,reel,effectif,taux_grevistes,nos,ind,greves_manquantes,menu,ferie,veille_ferie,retour_ferie,vacances,retour_vacances,veille_vacances,inc_grippe,inc_gastro,inc_varicelle,inc_covid,fete_musulmane,ramadan,fete_chretienne,fete_juive,jour,semaine,mois,annee_scolaire,repas_noel,gaspillage_volume,gaspillage_pourcentage,porc,viande,poisson,4_premiers_jours,4_derniers_jours,Entrée,Plat,Accompagnement,Fromage,Dessert,Entrée Food Type,Plat Food Type,Accompagnement Food Type,Fromage Food Type,Dessert Food Type,Entrée_Bio,Plat_Bio,Accompagnement_Bio,Fromage_Bio,Dessert_Bio,affluence_reelle,affluence_reelle_predite,gaspillage_predit,gaspillage_predit_pourcentage
17/11/2023,AIME CESAIRE,Elementaires,48.651733,2.378185,62.0,57.0,177,-1.0,-1.0,-1.0,-1.0,"['Sardine à la tomate/terrine de volaille','Sauté de porc/Saummonette sauce moutarde','Champignon et lentilles/Carottes braisées','Vache qui rit/Chanteneige','Clémentine/Pomme','Pain/Pâte à tartiner/lait']",0.0,0.0,0.0,0.0,0.0,0.0,185.0,76.0,6.0,185.0,0.0,0.0,0.0,0.0,vendredi,46,Novembre,2022-2023,0.0,-1.0,0,0.0,1.0,-1.0,0.0,0.0,"['Sardine à la tomate/terrine de volaille','Sauté de porc/Saummonette sauce moutarde','Champignon et lentilles/Carottes braisées','Vache qui rit/Chanteneige','Clémentine/Pomme','Pain/Pâte à tartiner/lait']",-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57.0,57.685,0.6850000000000023,1.1874837479414098
20/11/2023,AIME CESAIRE,Elementaires,48.651733,2.378185,59.0,54.0,177,-1.0,-1.0,-1.0,-1.0,"['Duo de chouxet carottes/Pomelos','Escalope devolaille aux oignons sauce crémeuse/Poisson pané et citron','Brocolis bio/Purée de légumes d'Automne','St paulin bio','Tomme bio','Semoule au lait','Riz au lait'Barre de céréales/Yaourt nature/Fruit']",0.0,0.0,0.0,0.0,0.0,0.0,158.0,80.0,6.0,158.0,0.0,0.0,0.0,0.0,lundi,47,Novembre,2022-2023,0.0,-1.0,0,0.0,1.0,-1.0,0.0,0.0,"['Duo de chouxet carottes/Pomelos','Escalope devolaille aux oignons sauce crémeuse/Poisson pané et citron','Brocolis bio/Purée de légumes d'Automne','St paulin bio','Tomme bio','Semoule au lait','Riz au lait'Barre de céréales/Yaourt nature/Fruit']",-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.0,55.13,1.1300000000000026,2.0497007074188325
21/11/2023,AIME CESAIRE,Elementaires,48.651733,2.378185,59.0,57.0,177,-1.0,-1.0,-1.0,-1.0,"['Cœur de laitue/Céleri rémoulade','Mijoté d'automne aux haricots blancs/MENU','Semoule','Cantal AOP/Comté AOP','Compte pomme bio','Purée p/fruits rouges bio','Pain/Beurre/Confiture'",0.0,0.0,0.0,0.0,0.0,0.0,158.0,80.0,6.0,158.0,0.0,0.0,0.0,0.0,mardi,47,Novembre,2022-2023,0.0,-1.0,0,0.0,1.0,-1.0,0.0,0.0,"['Cœur de laitue/Céleri rémoulade','Mijoté d'automne aux haricots blancs/MENU','Semoule','Cantal AOP/Comté AOP','Compte pomme bio','Purée p/fruits rouges bio','Pain/Beurre/Confiture'",-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57.0,57.005,0.005000000000002558,0.008771160424528652
23/11/2023,AIME CESAIRE,Elementaires,48.651733,2.378185,59.0,58.0,177,-1.0,-1.0,-1.0,-1.0,"['Salade de pomme de terre','Rôti de veau au jus /Omelette au fromage','/ Petits pois à la française Purée de potiron (50% pdt)','Fromage Blanc','Clémentine','Pomme Fiji','Pain - Fromage(Mimolette)','Jus de fruit(orange)']",0.0,0.0,0.0,0.0,0.0,0.0,158.0,80.0,6.0,158.0,0.0,0.0,0.0,0.0,jeudi,47,Novembre,2022-2023,0.0,-1.0,0,0.0,1.0,-1.0,0.0,0.0,"['Salade de pomme de terre','Rôti de veau au jus /Omelette au fromage','/ Petits pois à la française Purée de potiron (50% pdt)','Fromage Blanc','Clémentine','Pomme Fiji','Pain - Fromage(Mimolette)','Jus de fruit(orange)']",-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.0,57.685,-0.3149999999999977,-0.5460691687613725
24/11/2023,AIME CESAIRE,Elementaires,48.651733,2.378185,59.0,60.0,177,-1.0,-1.0,-1.0,-1.0,"['Endives mimolette/Salade Iceberg emmental','Filet de cabillaud sauce dieppoise','Riz 3 saveurs','Kiwi/Banane','Chaussons aux pommes/Lait']",0.0,0.0,0.0,0.0,0.0,0.0,158.0,80.0,6.0,158.0,0.0,0.0,0.0,0.0,vendredi,47,Novembre,2022-2023,0.0,-1.0,0,0.0,1.0,-1.0,0.0,0.0,"['Endives mimolette/Salade Iceberg emmental','Filet de cabillaud sauce dieppoise','Riz 3 saveurs','Kiwi/Banane','Chaussons aux pommes/Lait']",-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,60.0,59.0225,-0.9774999999999991,-1.656148079122367
27/11/2023,AIME CESAIRE,Elementaires,48.651733,2.378185,60.0,53.0,177,-1.0,-1.0,-1.0,-1.0,"['Coleslaw/Salade au maïs','Sauté de bœuf aux oignons/Filet de lieu sauce citronnée','Julienne de légumes (25%pdt)/Beignets de légumes','Edam bio/Mimolette bio','renversée/caramel','Brioche tranchée/Lait/Fruit (Pomme Granny)','']",0.0,0.0,0.0,0.0,0.0,0.0,163.0,88.0,8.0,163.0,0.0,0.0,0.0,0.0,lundi,48,Novembre,2022-2023,0.0,-1.0,0,0.0,1.0,-1.0,0.0,0.0,"['Coleslaw/Salade au maïs','Sauté de bœuf aux oignons/Filet de lieu sauce citronnée','Julienne de légumes (25%pdt)/Beignets de légumes','Edam bio/Mimolette bio','renversée/caramel','Brioche tranchée/Lait/Fruit (Pomme Granny)','']",-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.0,54.785,1.7849999999999966,3.2581911107054795
28/11/2023,AIME CESAIRE,Elementaires,48.651733,2.378185,60.0,57.0,177,-1.0,-1.0,-1.0,-1.0,"['Mâche aux croutons/Betteraves aux pommes','Curry de légumes aux fêves','/Quinoa gourmand','Camembert/Bûche de chèvre','Clémentine/Banane','Biscuit(palmier)/Lait(Fraise)/ Purée de fruit']",0.0,0.0,0.0,0.0,0.0,0.0,163.0,88.0,8.0,163.0,0.0,0.0,0.0,0.0,mardi,48,Novembre,2022-2023,0.0,-1.0,0,0.0,0.0,-1.0,0.0,0.0,"['Mâche aux croutons/Betteraves aux pommes','Curry de légumes aux fêves','/Quinoa gourmand','Camembert/Bûche de chèvre','Clémentine/Banane','Biscuit(palmier)/Lait(Fraise)/ Purée de fruit']",-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57.0,55.775,-1.2250000000000014,-2.1963245181532973
30/11/2023,AIME CESAIRE,Elementaires,48.651733,2.378185,60.0,58.0,177,-1.0,-1.0,-1.0,-1.0,"['Carottes râpées bio/Avocat','Filet de hoki meunière','Haricots verts bio','Kiri/Babybel (ou autre
fromage)','Poire Williams','Céréales (Miel balls)/Lait/Fruit(clémentine)','']",0.0,0.0,0.0,0.0,0.0,0.0,163.0,88.0,8.0,163.0,0.0,0.0,0.0,0.0,jeudi,48,Novembre,2022-2023,0.0,-1.0,0,0.0,1.0,-1.0,0.0,0.0,"['Carottes râpées bio/Avocat','Filet de hoki meunière','Haricots verts bio','Kiri/Babybel (ou autre
fromage)','Poire Williams','Céréales (Miel balls)/Lait/Fruit(clémentine)','']",-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.0,57.6875,-0.3125,-0.5417118093174431
01/12/2023,AIME CESAIRE,Elementaires,48.651733,2.378185,60.0,60.0,177,-1.0,-1.0,-1.0,-1.0,"['Brocolis vinaigrette/Poireaux vinaigrette','Poulet tikka massala /Emincé végétal','Jardinière de légumesfaçon tikka Massala','Coudes rayées bio','Yaourt nature/Donut sucré','Cookie aux pépites de chocolat','Pain/Fromage(vache qui rit)/Jus de fruit(multifruits)','']",0.0,0.0,0.0,0.0,0.0,0.0,163.0,88.0,8.0,163.0,0.0,0.0,0.0,0.0,vendredi,48,Décembre,2022-2023,0.0,-1.0,0,0.0,1.0,-1.0,0.0,0.0,"['Brocolis vinaigrette/Poireaux vinaigrette','Poulet tikka massala /Emincé végétal','Jardinière de légumesfaçon tikka Massala','Coudes rayées bio','Yaourt nature/Donut sucré','Cookie aux pépites de chocolat','Pain/Fromage(vache qui rit)/Jus de fruit(multifruits)','']",-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,60.0,59.0675,-0.9324999999999974,-1.5787023320777034
04/12/2023,AIME CESAIRE,Elementaires,48.651733,2.378185,60.0,55.0,177,-1.0,-1.0,-1.0,-1.0,"['Emincé de choux roue au miel/Salade de lentilles','Parmentier de poisson au potimaron','Fromage blanc BIO/Yaourt nature BIO','Purée pomme-Banane','Purée pommes-Abricot','Pain/Fromage/Compote']",0.0,0.0,0.0,0.0,0.0,0.0,226.0,97.0,8.0,226.0,0.0,0.0,0.0,0.0,lundi,49,Décembre,2022-2023,0.0,-1.0,0,0.0,1.0,-1.0,0.0,0.0,"['Emincé de choux roue au miel/Salade de lentilles','Parmentier de poisson au potimaron','Fromage blanc BIO/Yaourt nature BIO','Purée pomme-Banane','Purée pommes-Abricot','Pain/Fromage/Compote']",-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.0,56.14,1.1400000000000006,2.030637691485573
05/12/2023,AIME CESAIRE,Elementaires,48.651733,2.378185,60.0,58.0,177,-1.0,-1.0,-1.0,-1.0,"['Salade de haricots verts aux échalotes balsamiques/Salade composée BIO','Blanquette de veau/Colin sauce Duxel','Pommes de terres persillées','Coulommiers/Brie','Cubes pêches/Cubes ananas','Cookie BIO/Lait/Fruit']",0.0,0.0,0.0,0.0,0.0,0.0,226.0,97.0,8.0,226.0,0.0,0.0,0.0,0.0,mardi,49,Décembre,2022-2023,0.0,-1.0,0,0.0,0.0,-1.0,0.0,0.0,"['Salade de haricots verts aux échalotes balsamiques/Salade composée BIO','Blanquette de veau/Colin sauce Duxel','Pommes de terres persillées','Coulommiers/Brie','Cubes pêches/Cubes ananas','Cookie BIO/Lait/Fruit']",-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.0,57.935,-0.06499999999999773,-0.1121947009579662
07/12/2023,AIME CESAIRE,Elementaires,48.651733,2.378185,60.0,58.0,177,-1.0,-1.0,-1.0,-1.0,"['Salade composée au thon/Oeuf dur mayonnaise','Chili végétarien','Riz','Canta AOP/Compté AOP','Orange sanguine/Pomme Braeburn','Pain/Barre de chocolat/Jus de fruits']",0.0,0.0,0.0,0.0,0.0,0.0,226.0,97.0,8.0,226.0,0.0,0.0,0.0,1.0,jeudi,49,Décembre,2022-2023,0.0,-1.0,0,0.0,1.0,-1.0,0.0,0.0,"['Salade composée au thon/Oeuf dur mayonnaise','Chili végétarien','Riz','Canta AOP/Compté AOP','Orange sanguine/Pomme Braeburn','Pain/Barre de chocolat/Jus de fruits']",-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.0,58.27,0.2700000000000031,0.46336021966707247
08/12/2023,AIME CESAIRE,Elementaires,48.651733,2.378185,60.0,72.0,177,-1.0,-1.0,-1.0,-1.0,"['Iceberg ciselé dès d'emmental/Endives au bleu et aux noix','Boulettes d'agneau au paprika/Boulettes végétales','Purée de pommes de terre et pointe de crème','Eclair au chocolat/Eclair au café','Biscuit/Fromae blanc/Fruit']",0.0,0.0,0.0,0.0,0.0,0.0,226.0,97.0,8.0,226.0,0.0,0.0,0.0,1.0,vendredi,49,Décembre,2022-2023,0.0,-1.0,0,0.0,1.0,-1.0,0.0,0.0,"['Iceberg ciselé dès d'emmental/Endives au bleu et aux noix','Boulettes d'agneau au paprika/Boulettes végétales','Purée de pommes de terre et pointe de crème','Eclair au chocolat/Eclair au café','Biscuit/Fromae blanc/Fruit']",-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.0,67.6325,-4.367500000000007,-6.457694155916176
11/12/2023,AIME CESAIRE,Elementaires,48.651733,2.378185,72.0,57.0,177,-1.0,-1.0,-1.0,-1.0,"['Avocat et feuille de chêne/Segment de pomelos','Sauté de dinde à la Dijonnaise','Lentilles à la dijonnaise','Tome BIO/Emmental BIO','Compote pomme-framboise/Compotes pommes poires','Yaourt nature/Biscuit/Fruit']",0.0,0.0,0.0,0.0,0.0,0.0,372.0,126.0,13.0,372.0,0.0,0.0,0.0,1.0,lundi,50,Décembre,2022-2023,0.0,-1.0,0,0.0,0.0,-1.0,0.0,0.0,"['Avocat et feuille de chêne/Segment de pomelos','Sauté de dinde à la Dijonnaise','Lentilles à la dijonnaise','Tome BIO/Emmental BIO','Compote pomme-framboise/Compotes pommes poires','Yaourt nature/Biscuit/Fruit']",-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57.0,58.1675,1.1674999999999969,2.007134568272656
12/12/2023,AIME CESAIRE,Elementaires,48.651733,2.378185,72.0,59.0,177,-1.0,-1.0,-1.0,-1.0,"['Salade de crozets/Salade piemontaise','Omelette BIO','Epinards sauce béchamel','Petit suisse/Fromage Blanc','Poire conférence/Kiwi','Pain/Fromage/Jus de fruit']",0.0,0.0,0.0,0.0,0.0,0.0,372.0,126.0,13.0,372.0,0.0,0.0,0.0,1.0,mardi,50,Décembre,2022-2023,0.0,-1.0,0,0.0,1.0,-1.0,0.0,0.0,"['Salade de crozets/Salade piemontaise','Omelette BIO','Epinards sauce béchamel','Petit suisse/Fromage Blanc','Poire conférence/Kiwi','Pain/Fromage/Jus de fruit']",-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59.0,59.7975,0.7974999999999994,1.3336677954763987
14/12/2023,AIME CESAIRE,Elementaires,48.651733,2.378185,72.0,67.0,177,-1.0,-1.0,-1.0,-1.0,"['Betterave en vinaigrette/Brocolis en vinaigrette','Saucisse de volaille/Roulés végétaux','Pates à la sauce tomate','Vache picon/Tartare aux noix','Liegeois vanille/Liegeois caramel/Liegeois chocolat','Biscuit/Lait/Fruit']",0.0,0.0,0.0,0.0,0.0,0.0,372.0,126.0,13.0,372.0,0.0,0.0,0.0,1.0,jeudi,50,Décembre,2022-2023,0.0,-1.0,0,0.0,0.0,-1.0,0.0,0.0,"['Betterave en vinaigrette/Brocolis en vinaigrette','Saucisse de volaille/Roulés végétaux','Pates à la sauce tomate','Vache picon/Tartare aux noix','Liegeois vanille/Liegeois caramel/Liegeois chocolat','Biscuit/Lait/Fruit']",-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.0,65.2375,-1.7625000000000028,-2.7016669860126505
15/12/2023,AIME CESAIRE,Elementaires,48.651733,2.378185,72.0,68.0,177,-1.0,-1.0,-1.0,-1.0,"['Paté de volaille/Tartinade de poisson','Steak haché sauce fromagère/Steak végétal sauce fromagère','Pommes de terre haricots verts','Babybel/Vache qui rit','Yaourt aromatisé/Yaourt mousse de fruits','Pain au lait/Barre de chocolat/Lait']",0.0,0.0,0.0,0.0,0.0,0.0,372.0,126.0,13.0,372.0,0.0,0.0,0.0,1.0,vendredi,50,Décembre,2022-2023,0.0,-1.0,0,0.0,1.0,-1.0,0.0,0.0,"['Paté de volaille/Tartinade de poisson','Steak haché sauce fromagère/Steak végétal sauce fromagère','Pommes de terre haricots verts','Babybel/Vache qui rit','Yaourt aromatisé/Yaourt mousse de fruits','Pain au lait/Barre de chocolat/Lait']",-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.0,64.445,-3.555000000000007,-5.516331755760738
18/12/2023,AIME CESAIRE,Elementaires,48.651733,2.378185,68.0,62.0,177,-1.0,-1.0,-1.0,-1.0,"['Carottes à l'orange/Endives au miel','Poulet rôti à l'orientale/Filet de lieu sauce orientale','Semoule','Carré de l'Est/Rouy','Crème vanille BIO/Flan au caramel BIO','Barre de céréales/Lait/Fruit']",0.0,0.0,0.0,0.0,0.0,0.0,455.0,125.0,18.0,455.0,0.0,0.0,0.0,0.0,lundi,51,Décembre,2022-2023,0.0,-1.0,0,0.0,0.0,-1.0,0.0,0.0,"['Carottes à l'orange/Endives au miel','Poulet rôti à l'orientale/Filet de lieu sauce orientale','Semoule','Carré de l'Est/Rouy','Crème vanille BIO/Flan au caramel BIO','Barre de céréales/Lait/Fruit']",-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,62.0,62.5775,0.5775000000000006,0.9228556589828623
19/12/2023,AIME CESAIRE,Elementaires,48.651733,2.378185,68.0,59.0,177,-1.0,-1.0,-1.0,-1.0,"['Potage crécy','Gratins de macaronis aux légumes sauce fromagère','Pomme red/Chief orange','Pain/Fromage/Compote pomme-Mangue']",0.0,0.0,0.0,0.0,0.0,0.0,455.0,125.0,18.0,455.0,0.0,0.0,0.0,0.0,mardi,51,Décembre,2022-2023,0.0,-1.0,0,0.0,1.0,-1.0,0.0,0.0,"['Potage crécy','Gratins de macaronis aux légumes sauce fromagère','Pomme red/Chief orange','Pain/Fromage/Compote pomme-Mangue']",-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59.0,59.6425,0.6424999999999983,1.0772519595925696
21/12/2023,AIME CESAIRE,Elementaires,48.651733,2.378185,68.0,90.0,177,-1.0,-1.0,-1.0,-1.0,"[menu de noël,'Pain/Miel/Lait']",0.0,0.0,0.0,0.0,0.0,0.0,455.0,125.0,18.0,455.0,0.0,0.0,0.0,0.0,jeudi,51,Décembre,2022-2023,1.0,-1.0,0,0.0,1.0,-1.0,0.0,0.0,"[menu de noël,'Pain/Miel/Lait']",-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,77.75,-12.25,-15.755627009646304
22/12/2023,AIME CESAIRE,Elementaires,48.651733,2.378185,68.0,61.0,177,-1.0,-1.0,-1.0,-1.0,"['Cordons bleu/Poisson pané','Pommes de terre rissolées','Tome BIO/ComtéAOP','Orange/Kiwi','Biscuit/Lait/Compote']",0.0,0.0,0.0,0.0,0.0,1.0,455.0,125.0,18.0,455.0,0.0,0.0,0.0,0.0,vendredi,51,Décembre,2022-2023,0.0,-1.0,0,0.0,1.0,-1.0,0.0,0.0,"['Cordons bleu/Poisson pané','Pommes de terre rissolées','Tome BIO/ComtéAOP','Orange/Kiwi','Biscuit/Lait/Compote']",-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.0,59.1525,-1.8474999999999966,-3.1232830396010254
08/01/2024,AIME CESAIRE,Elementaires,48.651733,2.378185,62.0,57.0,177,-1.0,-1.0,-1.0,-1.0,"['filet de hoki','pomme de terre perdillées','mimollette','pomme golden/pain demie/beure/barre de chocolat']",0.0,0.0,0.0,0.0,1.0,0.0,194.0,123.0,11.0,335.0,0.0,0.0,0.0,0.0,lundi,2,Janvier,2023-2024,0.0,-1.0,0,0.0,0.0,1.0,0.0,0.0,-1,['filet de hoki'],['pomme de terre perdillées'],['mimollette'],['pomme golden/pain demie/beure/barre de chocolat'],-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57.0,57.275,0.2749999999999986,0.4801396769969421
09/01/2024,AIME CESAIRE,Elementaires,48.651733,2.378185,62.0,67.0,177,-1.0,-1.0,-1.0,-1.0,"['feuille de chène blonde','Crozillette','aux petits pois','Roblochon','Purée de pomme bio','Yahourt nature','Biscuit','fruit']",0.0,0.0,0.0,0.0,0.0,0.0,194.0,123.0,11.0,335.0,0.0,0.0,0.0,0.0,mardi,2,Janvier,2023-2024,0.0,-1.0,0,0.0,1.0,0.0,0.0,0.0,['feuille de chène blonde'],['Crozillette'],['aux petits pois'],['Roblochon'],['Purée de pomme bio/Yahourt nature/Biscuit/fruit'],-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.0,58.23,-8.770000000000003,-15.060965138244898
11/01/2024,AIME CESAIRE,Elementaires,48.651733,2.378185,62.0,66.0,177,-1.0,-1.0,-1.0,-1.0,"['salade de letilles','dos de cabillaud sauce dieppoise','riz trois grains','edam bio','petit suisse aromatisé/Gâteau/jus de fruit']",0.0,0.0,0.0,0.0,0.0,0.0,194.0,123.0,11.0,335.0,0.0,0.0,0.0,0.0,jeudi,2,Janvier,2023-2024,0.0,-1.0,0,0.0,0.0,1.0,0.0,0.0,['salade de letilles'],['dos de cabillaud sauce dieppoise'],['riz trois grains'],['edam bio'],['petit suisse aromatisé/Gâteau/jus de fruit'],-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.0,58.3075,-7.692500000000003,-13.192985464991644
12/01/2024,AIME CESAIRE,Elementaires,48.651733,2.378185,62.0,69.0,177,-1.0,-1.0,-1.0,-1.0,"['salade verte',' bœuf bourguignons ','Carottes rondellettes','yahourt aromatisé','gallette des rois','pop corn sucré','purée de fruit','lait aromatisé]",0.0,0.0,0.0,0.0,0.0,0.0,194.0,123.0,11.0,335.0,0.0,0.0,0.0,0.0,vendredi,2,Janvier,2023-2024,0.0,-1.0,0,0.0,1.0,0.0,0.0,0.0,['salade verte'],['bœuf bourguignons'],['Carottes rondellettes'],['yahourt aromatisé'],"['gallette des rois','pop corn sucré','purée de fruit','lait aromatisé']",-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.0,57.5125,-11.487499999999997,-19.973918713323187
15/01/2024,AIME CESAIRE,Elementaires,48.651733,2.378185,69.0,59.0,177,-1.0,-1.0,-1.0,-1.0,"['salade de haricots rouges',' sauté de veau marengo','haricots verts et champignons','fromage blanc','poire/pain/fromage/compote]",0.0,0.0,0.0,0.0,0.0,0.0,245.0,126.0,10.0,390.0,0.0,0.0,0.0,0.0,lundi,3,Janvier,2023-2024,0.0,-1.0,0,0.0,1.0,0.0,0.0,0.0,['salade de haricots rouges'],['sauté de veau marengo'],['haricots verts et champignons'],[' fromage blanc'],['poire/pain/fromage/compote'],-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59.0,59.0475,0.04749999999999943,0.08044371057199616
16/01/2024,AIME CESAIRE,Elementaires,48.651733,2.378185,69.0,60.0,177,-1.0,-1.0,-1.0,-1.0,"['Iceberg vtte échalotte','trio de quinoa boulgour et blé','Pavé demi sel','Purée Pomme banane Bio/Pain Pâte à tartiner/lait]",0.0,0.0,0.0,0.0,0.0,0.0,245.0,126.0,10.0,390.0,0.0,0.0,0.0,0.0,mardi,3,Janvier,2023-2024,0.0,-1.0,0,0.0,0.0,0.0,0.0,0.0,['Iceberg vtte échalotte'],['trio de quinoa boulgour'],['blé'],['Pavé demi sel'],['Purée Pomme banane Bio/Pain Pâte à tartiner/lait'],-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,60.0,59.5425,-0.4575000000000031,-0.7683587353571031
18/01/2024,AIME CESAIRE,Elementaires,48.651733,2.378185,69.0,67.0,177,-1.0,-1.0,-1.0,-1.0,"['Duo de choux','Saumonnette sauce crème Duxelle','Epinards à la béchamel','Camenbert bio','crème chocolat/Biscuit/lait/fruit']",0.0,0.0,0.0,0.0,0.0,0.0,245.0,126.0,10.0,390.0,0.0,0.0,0.0,0.0,jeudi,3,Janvier,2023-2024,0.0,-1.0,0,0.0,0.0,1.0,0.0,0.0,['Duo de choux'],['Saumonnette sauce crème Duxelle'],['Epinards à la béchamel'],['Camenbert bio'],['crème chocolat/Biscuit/lait/fruit'],-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.0,61.8225,-5.177500000000002,-8.37478264385944
19/01/2024,AIME CESAIRE,Elementaires,48.651733,2.378185,69.0,59.0,177,-1.0,-1.0,-1.0,-1.0,"['poulet roti sauce forestière','Penne','Mimmollette','Clémentine','yahourt','pain d'épices/jus de fruits']",0.0,0.0,0.0,0.0,0.0,0.0,245.0,126.0,10.0,390.0,0.0,0.0,0.0,0.0,vendredi,3,Janvier,2023-2024,0.0,-1.0,0,0.0,1.0,0.0,0.0,0.0,-1,['poulet roti sauceforestière'],['Penne'],['Mimmollette'],['Clémentine'],['yahourt/pain d'épices/jus de fruits'],-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59.0,59.995,0.9949999999999974,1.6584715392949372
22/01/2024,AIME CESAIRE,Elementaires,48.651733,2.378185,67.0,58.0,177,-1.0,-1.0,-1.0,-1.0,"['feta Batavia','Cube de colin sauce nicoise/semoule','Edam','Arlequin de fruits/Céréales/Lait/Fruit']",0.0,0.0,0.0,0.0,0.0,0.0,320.0,106.0,14.0,469.0,0.0,0.0,0.0,0.0,lundi,4,Janvier,2023-2024,0.0,-1.0,0,0.0,0.0,1.0,0.0,0.0,['feta Batavia'],['Cube de colin sauce nicoise'],['semoule'],['Edam'],['Arlequin de fruits/Céréales/Lait/Fruit'],-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.0,59.63,1.6300000000000026,2.733523394264636
23/01/2024,AIME CESAIRE,Elementaires,48.651733,2.378185,67.0,58.0,177,-1.0,-1.0,-1.0,-1.0,"['Macédoine Parisienne','Omelette bio/Purée de Potiron carrotte','petit suisse','Clémentine','Pain suiss/compte']",0.0,0.0,0.0,0.0,0.0,0.0,320.0,106.0,14.0,469.0,0.0,0.0,0.0,0.0,mardi,4,Janvier,2023-2024,0.0,-1.0,0,0.0,0.0,0.0,0.0,0.0,['Macédoine Parisienne'],['Omelette bio'],[Purée de Potiron carrotte'],['petit suisse'],['Clémentine/Pain suisse/compte'],-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.0,59.0975,1.0974999999999966,1.8571005541689525
25/01/2024,AIME CESAIRE,Elementaires,48.651733,2.378185,67.0,58.0,177,-1.0,-1.0,-1.0,-1.0,"['Endives','Sauté de porc','haricots rouges/riz chili végétarien/Riz','Emenatal Bio','Semoule au lait/Petit  suisse/Biscuit/fruit/Pomme']",0.0,0.0,0.0,0.0,0.0,0.0,320.0,106.0,14.0,469.0,0.0,0.0,0.0,0.0,jeudi,4,Janvier,2023-2024,0.0,-1.0,0,1.0,1.0,0.0,0.0,0.0,"['Endives'];['Sauté de porc];[ haricots rouges','chili végétarien'];['riz];['Emenatal Bio'];['Semoule au lait','Petit suisse - Biscuit -fruit(Pomme']",-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.0,58.8425,0.8425000000000011,1.4317882482899285
