date,prevision,reel,effectif,taux_grevistes,nos,ind,greves_manquantes,menu,ferie,veille_ferie,retour_ferie,vacances,retour_vacances,veille_vacances,inc_grippe,inc_gastro,inc_varicelle,fete_musulmane,ramadan,fete_chretienne,fete_juive,jour,semaine,mois,annee_scolaire,repas_noel,gaspillage_volume,gaspillage_pourcentage,porc,viande,poisson,4_premiers_jours,4_derniers_jours,menu0,menu1,menu2,menu3,menu4,menu5,menu6,menu7,menu8,menu9,menu10,menu11,menu12,menu13
2017-10-06,15466.0,15214.0,19958.0,0.0,0.0,0.0,0.0,"['Carottes râpées bio', 'Omelette bio', 'Courgettes à la tomate', 'Fromage fondu au chèvre', 'Eclair au chocolat']",0.0,0.0,0.0,0.0,0.0,0.0,463,2419,0,0.0,0.0,0.0,0.0,Vendredi,40,Octobre,2017-2018,0.0,252.0,1.6293805767489975,0,0,0,0.0,0.0,Carottes râpées bio, Omelette bio, Courgettes à la tomate, Fromage fondu au chèvre, Eclair au chocolat,,,,,,,,,
2017-10-09,14478.0,13866.0,19958.0,0.0,0.0,0.0,0.0,"['Salade de mâche au thon', 'Pâtes à la bolognaise° et gruyère râpé', 'Yaourt fermier bio°']",0.0,0.0,0.0,0.0,0.0,0.0,229,1973,0,0.0,0.0,0.0,0.0,Lundi,41,Octobre,2017-2018,0.0,612.0,4.227103191048488,0,1,0,0.0,0.0,Salade de mâche au thon, Pâtes à la bolognaise° et gruyère râpé, Yaourt fermier bio°,,,,,,,,,,,
2017-10-12,14871.0,14333.0,19958.0,0.0,0.0,0.0,0.0,"['Crêpe au fromage', 'Rôti de porc', 'Carottes bio et marrons', 'Fromage Belle de Nantes°', 'Poire']",0.0,0.0,0.0,0.0,0.0,0.0,229,1973,0,0.0,0.0,0.0,0.0,Jeudi,41,Octobre,2017-2018,0.0,538.0,3.617779570977069,1,1,0,0.0,0.0,Crêpe au fromage, Rôti de porc, Carottes bio et marrons, Fromage Belle de Nantes°, Poire,,,,,,,,,
2017-10-13,15648.0,15328.0,19958.0,0.0,0.0,0.0,0.0,"['Betteraves bio cubes (repartis)', 'Vinaigrette aux quatre huiles bio', 'Filet de lieu au beurre blanc', 'Poêlée de légumes', 'Fondant au chocolat', 'Lait bio']",0.0,0.0,0.0,0.0,0.0,0.0,229,1973,0,0.0,0.0,0.0,1.0,Vendredi,41,Octobre,2017-2018,0.0,320.0,2.044989775051125,0,0,0,0.0,0.0,Betteraves bio cubes (repartis), Vinaigrette aux quatre huiles bio, Filet de lieu au beurre blanc, Poêlée de légumes, Fondant au chocolat, Lait bio,,,,,,,,
2017-10-16,14447.0,13848.0,19958.0,0.0,0.0,0.0,0.0,"['Roulé au fromage', 'Escalope de dinde', 'Petits pois', 'Camembert', 'Pomme bio°']",0.0,0.0,0.0,0.0,0.0,0.0,130,2258,260,0.0,0.0,0.0,0.0,Lundi,42,Octobre,2017-2018,0.0,599.0,4.1461895203156365,0,1,0,0.0,0.0,Roulé au fromage, Escalope de dinde, Petits pois, Camembert, Pomme bio°,,,,,,,,,
2017-10-17,15169.0,14357.0,19958.0,0.0,0.0,0.0,0.0,"['Salade de blé bio ( blé bio, mais, tomates )', 'Raviolis de légumes ', 'Banane']",0.0,0.0,0.0,0.0,0.0,0.0,130,2258,260,0.0,0.0,0.0,0.0,Mardi,42,Octobre,2017-2018,0.0,812.0,5.35302261190586,0,0,0,0.0,0.0,Salade de blé bio ( blé bio, mais, tomates ), Raviolis de légumes , Banane,,,,,,,,,
2017-10-20,15678.0,15110.0,19958.0,0.0,0.0,0.0,0.0,"['Choux rouges bio° à la mimolette', 'Galette de soja tomate/basilic et sauce tomate', 'sauce tomate ', 'Pâtes semi-complètes bio', 'Petits suisses aromatisés']",0.0,0.0,0.0,0.0,0.0,1.0,130,2258,260,0.0,0.0,0.0,0.0,Vendredi,42,Octobre,2017-2018,0.0,568.0,3.6229110855976527,0,0,0,0.0,0.0,Choux rouges bio° à la mimolette, Galette de soja tomate/basilic et sauce tomate, sauce tomate , Pâtes semi-complètes bio, Petits suisses aromatisés,,,,,,,,,
2017-11-06,14472.0,13879.0,19958.0,0.0,0.0,0.0,0.0,"['Tarte au fromage ', 'Pilon de poulet confit', 'Poêlée de légumes (carottes, haricots verts, pdt, brocolis)', 'ananas au sirop']",0.0,0.0,0.0,0.0,1.0,0.0,235,8347,309,0.0,0.0,0.0,0.0,Lundi,45,Novembre,2017-2018,0.0,593.0,4.097567716970702,0,1,0,0.0,0.0,Tarte au fromage , Pilon de poulet confit, Poêlée de légumes (carottes, haricots verts, pdt, brocolis), ananas au sirop,,,,,,,
2017-11-07,15193.0,15063.0,19958.0,0.0,0.0,0.0,0.0,"['Salade de mâche et maïs', 'Poisson meunière', 'Ratatouille', 'Yaourt  fermier  bio°']",0.0,0.0,0.0,0.0,0.0,0.0,235,8347,309,0.0,0.0,0.0,0.0,Mardi,45,Novembre,2017-2018,0.0,130.0,0.8556572105574936,0,0,0,0.0,0.0,Salade de mâche et maïs, Poisson meunière, Ratatouille, Yaourt  fermier  bio°,,,,,,,,,,
2017-11-09,14897.0,14396.0,19958.0,0.0,0.0,0.0,0.0,"['Choux rouges bio au gruyère', 'Saute de veau bio*', 'Frites', 'Crème dessert lait et chocolat']",0.0,0.0,0.0,0.0,0.0,0.0,235,8347,309,0.0,0.0,0.0,0.0,Jeudi,45,Novembre,2017-2018,0.0,501.0,3.363093240249715,0,1,0,0.0,0.0,Choux rouges bio au gruyère, Saute de veau bio*, Frites, Crème dessert lait et chocolat,,,,,,,,,,
2017-11-10,15495.0,14899.0,19958.0,0.0,0.0,0.0,0.0,"['Rillettes de thon avec citrons et salade', 'Tortilla aux pommes de terre', 'Poêlée de légumes', 'Gouda', 'Pomme bio°']",0.0,1.0,0.0,0.0,0.0,0.0,235,8347,309,0.0,0.0,0.0,0.0,Vendredi,45,Novembre,2017-2018,0.0,596.0,3.8464020651823168,0,0,0,0.0,0.0,Rillettes de thon avec citrons et salade, Tortilla aux pommes de terre, Poêlée de légumes, Gouda, Pomme bio°,,,,,,,,,
2017-11-13,14530.0,13936.0,19958.0,0.0,0.0,0.0,0.0,"['Salade verte au surimi', 'Lasagnes* napolitaines', 'Fromage blanc / Coulis de fruits rouges']",0.0,0.0,0.0,0.0,0.0,0.0,1411,7457,723,0.0,0.0,0.0,0.0,Lundi,46,Novembre,2017-2018,0.0,594.0,4.088093599449415,0,1,0,0.0,0.0,Salade verte au surimi, Lasagnes* napolitaines, Fromage blanc / Coulis de fruits rouges,,,,,,,,,,,
2017-11-14,14866.0,14244.0,19958.0,0.0,0.0,1.0,0.0,"['Demi-pamplemousse', 'Jambon fumé ', 'Pommes rissolées', 'Crème dessert vanille']",0.0,0.0,0.0,0.0,0.0,0.0,1411,7457,723,0.0,0.0,0.0,0.0,Mardi,46,Novembre,2017-2018,0.0,622.0,4.184044127539352,1,1,0,0.0,0.0,Demi-pamplemousse, Jambon fumé , Pommes rissolées, Crème dessert vanille,,,,,,,,,,
2017-11-17,16954.0,15489.0,19958.0,0.0,0.0,1.0,0.0,"['Salade carnaval (mais, tomates, concombres) ', 'Poisson pané', 'Brocolis', 'Fromage Belle de Nantes°', 'Tarte au citron']",0.0,0.0,0.0,0.0,0.0,0.0,1411,7457,723,0.0,0.0,0.0,0.0,Vendredi,46,Novembre,2017-2018,0.0,1465.0,8.641028665801581,0,0,0,0.0,0.0,Salade carnaval (mais, tomates, concombres) , Poisson pané, Brocolis, Fromage Belle de Nantes°, Tarte au citron,,,,,,,
2017-11-20,14642.0,13846.0,19958.0,0.0,0.0,0.0,0.0,"['Pâté bio°', 'Escalope de dinde', 'Purée de potimarron bio°', 'Saint-Paulin ', 'Pomme bio°']",0.0,0.0,0.0,0.0,0.0,0.0,1536,9363,434,0.0,0.0,0.0,0.0,Lundi,47,Novembre,2017-2018,0.0,796.0,5.436415790192597,0,1,0,0.0,0.0,Pâté bio°, Escalope de dinde, Purée de potimarron bio°, Saint-Paulin , Pomme bio°,,,,,,,,,
2017-11-21,15342.0,14832.0,19958.0,0.0,0.0,0.0,0.0,"['Roulé au fromage', 'Poisson', 'Poêlée de légumes', 'Banane']",0.0,0.0,0.0,0.0,0.0,0.0,1536,9363,434,0.0,0.0,1.0,0.0,Mardi,47,Novembre,2017-2018,0.0,510.0,3.3242080563159955,0,0,0,0.0,0.0,Roulé au fromage, Poisson, Poêlée de légumes, Banane,,,,,,,,,,
2017-11-23,14844.0,14263.0,19958.0,0.0,0.0,0.0,0.0,"['Choux blancs bio° à la mimolette', 'Sauté de boeuf* bourguignon', 'Pommes noisettes', 'Creme dessert caramel bio']",0.0,0.0,0.0,0.0,0.0,0.0,1536,9363,434,0.0,0.0,0.0,0.0,Jeudi,47,Novembre,2017-2018,0.0,581.0,3.914039342495285,0,1,0,0.0,0.0,Choux blancs bio° à la mimolette, Sauté de boeuf* bourguignon, Pommes noisettes, Creme dessert caramel bio,,,,,,,,,,
2017-11-24,15779.0,15178.0,19958.0,0.0,0.0,0.0,0.0,"['Salade de mâche au thon', 'Galette de soja tomate/basilic et sauce tomate', 'Haricots verts ', 'Yaourt aux fruits mixés', 'Ketchup']",0.0,0.0,0.0,0.0,0.0,0.0,1536,9363,434,0.0,0.0,0.0,0.0,Vendredi,47,Novembre,2017-2018,0.0,601.0,3.808859877051778,0,0,0,0.0,0.0,Salade de mâche au thon, Galette de soja tomate/basilic et sauce tomate, Haricots verts , Yaourt aux fruits mixés, Ketchup,,,,,,,,,
2017-11-27,14701.0,14028.0,19958.0,0.0,0.0,0.0,0.0,"['Betteraves aux dés de gruyère', 'Sauté de dinde au curry', 'Céréales gourmandes bio', 'Clémentines']",0.0,0.0,0.0,0.0,0.0,0.0,1823,9382,585,0.0,0.0,0.0,0.0,Lundi,48,Novembre,2017-2018,0.0,673.0,4.57791986939664,0,1,0,0.0,0.0,Betteraves aux dés de gruyère, Sauté de dinde au curry, Céréales gourmandes bio, Clémentines,,,,,,,,,,
2017-11-28,14889.0,14155.0,19958.0,0.0,0.0,0.0,0.0,"['Potage de légumes', 'Rôti de boeuf*', 'Petits pois', 'Mimolette', 'Banane']",0.0,0.0,0.0,0.0,0.0,0.0,1823,9382,585,0.0,0.0,0.0,0.0,Mardi,48,Novembre,2017-2018,0.0,734.0,4.929813956612264,0,1,0,0.0,0.0,Potage de légumes, Rôti de boeuf*, Petits pois, Mimolette, Banane,,,,,,,,,
2017-11-30,15053.0,14320.0,19958.0,0.0,0.0,0.0,0.0,"['Choux rouges bio° à la mimolette', 'Petits panés de volaille*', 'Ratatouille', 'Tarte aux pommes', 'Lait bio']",0.0,0.0,0.0,0.0,0.0,0.0,1823,9382,585,0.0,0.0,0.0,0.0,Jeudi,48,Novembre,2017-2018,0.0,733.0,4.869461236962732,0,1,0,0.0,0.0,Choux rouges bio° à la mimolette, Petits panés de volaille*, Ratatouille, Tarte aux pommes, Lait bio,,,,,,,,,
2017-12-01,15656.0,15264.0,19958.0,0.0,0.0,0.0,0.0,"['Oeufs durs à la mayonnaise', 'Parmentier de poisson  ', 'Salade verte', 'Flan au chocolat']",0.0,0.0,0.0,0.0,0.0,0.0,1823,9382,585,1.0,0.0,0.0,0.0,Vendredi,48,Decembre,2017-2018,0.0,392.0,2.503832396525294,0,0,1,0.0,0.0,Oeufs durs à la mayonnaise, Parmentier de poisson  , Salade verte, Flan au chocolat,,,,,,,,,,
2017-12-04,14719.0,13812.0,19958.0,0.0,0.0,0.0,0.0,"['Demi-pamplemousse', 'Rôti de dinde au jus', 'Mogettes', 'Petits suisses aromatisés']",0.0,0.0,0.0,0.0,0.0,0.0,5768,6679,861,0.0,0.0,0.0,0.0,Lundi,49,Decembre,2017-2018,0.0,907.0,6.162103403763843,0,1,0,0.0,0.0,Demi-pamplemousse, Rôti de dinde au jus, Mogettes, Petits suisses aromatisés,,,,,,,,,,
2017-12-05,14959.0,14161.0,19958.0,0.0,0.0,0.0,0.0,"['Mâche aux graines de tournesol bio', 'Lasagnes* napolitaines', ' -', 'Biscuit Petit Lu']",0.0,0.0,0.0,0.0,0.0,0.0,5768,6679,861,0.0,0.0,0.0,0.0,Mardi,49,Decembre,2017-2018,0.0,798.0,5.334581188582124,0,1,0,0.0,0.0,Mâche aux graines de tournesol bio, Lasagnes* napolitaines,  -, Biscuit Petit Lu,,,,,,,,,,
2017-12-07,15163.0,14195.0,19958.0,0.0,0.0,0.0,0.0,"['Carottes râpées bio', 'Sauté de veau° marengo ', 'Gratin de choux fleurs', 'Fromage Chanteneige', 'Eclair au chocolat']",0.0,0.0,0.0,0.0,0.0,0.0,5768,6679,861,0.0,0.0,0.0,0.0,Jeudi,49,Decembre,2017-2018,0.0,968.0,6.383960957594144,0,1,0,0.0,0.0,Carottes râpées bio, Sauté de veau° marengo , Gratin de choux fleurs, Fromage Chanteneige, Eclair au chocolat,,,,,,,,,
2017-12-08,16086.0,15197.0,19958.0,0.0,0.0,0.0,0.0,"['Crêpe au fromage', 'Poisson meunière', 'Petits pois', 'Epinards à la crème', 'Fromage Belle de Nantes°', 'Pomme bio°']",0.0,0.0,0.0,0.0,0.0,0.0,5768,6679,861,0.0,0.0,1.0,0.0,Vendredi,49,Decembre,2017-2018,0.0,889.0,5.526544821583986,0,0,0,0.0,0.0,Crêpe au fromage, Poisson meunière, Petits pois, Epinards à la crème, Fromage Belle de Nantes°, Pomme bio°,,,,,,,,
2017-12-11,14692.0,13524.0,19958.0,0.0,0.0,0.0,0.0,"['Potage au potiron', 'Saucisses de porc bio', 'Marmelade de pommes', 'Camembert', 'Banane']",0.0,0.0,0.0,0.0,0.0,0.0,6876,5872,222,0.0,0.0,0.0,0.0,Lundi,50,Decembre,2017-2018,0.0,1168.0,7.949904710046284,1,1,0,0.0,0.0,Potage au potiron, Saucisses de porc bio, Marmelade de pommes, Camembert, Banane,,,,,,,,,
2017-12-12,15246.0,14596.0,19958.0,0.0,0.0,0.0,0.0,"['Salade coleslaw', 'Cube de poisson à la dieppoise', 'Pommes vapeur bio', 'Yaourt  fermier  bio°']",0.0,0.0,0.0,0.0,0.0,0.0,6876,5872,222,0.0,0.0,0.0,0.0,Mardi,50,Decembre,2017-2018,0.0,650.0,4.263413354322445,0,0,0,0.0,0.0,Salade coleslaw, Cube de poisson à la dieppoise, Pommes vapeur bio, Yaourt  fermier  bio°,,,,,,,,,,
2017-12-14,14931.0,13991.0,19958.0,0.0,0.0,0.0,0.0,"['Endives au thon', 'Emincé de boeuf* thaï', 'Riz', 'Petit suisses aromatisés']",0.0,0.0,0.0,0.0,0.0,0.0,6876,5872,222,0.0,0.0,0.0,0.0,Jeudi,50,Decembre,2017-2018,0.0,940.0,6.295626548791105,0,1,0,0.0,0.0,Endives au thon, Emincé de boeuf* thaï, Riz, Petit suisses aromatisés,,,,,,,,,,
2017-12-15,15638.0,14750.0,19958.0,0.0,0.0,0.0,0.0,"['Crêpe tomate / mozzarella bio', 'Omelette bio', 'Haricots verts/haricots beurre', 'Edam', 'Poire']",0.0,0.0,0.0,0.0,0.0,0.0,6876,5872,222,0.0,0.0,0.0,0.0,Vendredi,50,Decembre,2017-2018,0.0,888.0,5.67847550837703,0,0,0,0.0,0.0,Crêpe tomate / mozzarella bio, Omelette bio, Haricots verts/haricots beurre, Edam, Poire,,,,,,,,,
2017-12-18,14807.0,13723.0,19958.0,0.0,0.0,0.0,0.0,"['Carottes râpées bio', 'Raviolis de légumes ', 'Yaourt aromatisé']",0.0,0.0,0.0,0.0,0.0,0.0,13511,8566,738,0.0,0.0,0.0,0.0,Lundi,51,Decembre,2017-2018,0.0,1084.0,7.320861754575539,0,0,0,0.0,0.0,Carottes râpées bio, Raviolis de légumes , Yaourt aromatisé,,,,,,,,,,,
2017-12-19,14989.0,14849.0,19958.0,0.0,0.0,0.0,0.0,"['Mâche au chèvre', 'Rôti de porc', 'Ratatouille', 'Fromage blanc ', 'Biscuit Petit Lu']",0.0,0.0,0.0,0.0,0.0,0.0,13511,8566,738,0.0,0.0,0.0,0.0,Mardi,51,Decembre,2017-2018,0.0,140.0,0.9340182800720528,1,1,0,0.0,0.0,Mâche au chèvre, Rôti de porc, Ratatouille, Fromage blanc , Biscuit Petit Lu,,,,,,,,,
2017-12-21,16941.0,15153.0,19958.0,0.0,0.0,1.0,0.0,"['Salade océane', 'Aiguillettes de poulet°', 'Pommes de terre ""émoticône""', ' -', ""MUFFIN'S"", 'Chocolat de noel', 'Jus de pommes']",0.0,0.0,0.0,0.0,0.0,0.0,13511,8566,738,0.0,0.0,0.0,0.0,Jeudi,51,Decembre,2017-2018,1.0,1788.0,10.55427660704799,0,1,0,0.0,0.0,Salade océane, Aiguillettes de poulet°, Pommes de terre émoticône,  -, MUFFINS, Chocolat de noel, Jus de pommes,,,,,,,
2017-12-22,16054.0,14264.0,19958.0,0.0,0.0,1.0,0.0,"['Salade de perles', 'Poisson meunière', 'Purée de légumes verts', 'Crème de gruyère', 'Pomme bio°']",0.0,0.0,0.0,0.0,0.0,1.0,13511,8566,738,0.0,0.0,0.0,0.0,Vendredi,51,Decembre,2017-2018,0.0,1790.0,11.14986919147876,0,0,0,0.0,0.0,Salade de perles, Poisson meunière, Purée de légumes verts, Crème de gruyère, Pomme bio°,,,,,,,,,
2018-01-08,14612.0,13854.0,19958.0,0.0,0.0,0.0,0.0,"['Betteraves', 'Lasagnes* napolitaines', 'Camembert', 'Salade de fruits frais (ananas, pastèque, melon, pomme, ora)']",0.0,0.0,0.0,0.0,1.0,0.0,11127,8107,485,0.0,0.0,0.0,0.0,Lundi,2,Janvier,2017-2018,0.0,758.0,5.187517109225294,0,1,0,0.0,0.0,Betteraves, Lasagnes* napolitaines, Camembert, Salade de fruits frais (ananas, pastèque, melon, pomme, ora),,,,,,
2018-01-09,14919.0,14144.0,19958.0,0.0,0.0,0.0,0.0,"['Choux rouges bio° / demi-oeuf ', 'Petits panés de volaille*', 'Purée de courge ""maison""', 'Flan au chocolat']",0.0,0.0,0.0,0.0,0.0,0.0,11127,8107,485,0.0,0.0,0.0,0.0,Mardi,2,Janvier,2017-2018,0.0,775.0,5.194718144647765,0,1,0,0.0,0.0,Choux rouges bio° / demi-oeuf , Petits panés de volaille*, Purée de courge maison, Flan au chocolat,,,,,,,,,,
2018-01-11,15181.0,14658.0,19958.0,0.0,0.0,0.0,0.0,"['Salade verte aux noix', 'sauce au poivre', 'Rôti de boeuf*', 'Gratinée de légumes (pdt, carottes, brocolis)', ' -', 'Galette des rois ']",0.0,0.0,0.0,0.0,0.0,0.0,11127,8107,485,0.0,0.0,0.0,0.0,Jeudi,2,Janvier,2017-2018,0.0,523.0,3.4450958434885712,0,1,0,0.0,0.0,Salade verte aux noix, sauce au poivre, Rôti de boeuf*, Gratinée de légumes (pdt, carottes, brocolis),  -, Galette des rois ,,,,,,
2018-01-12,15936.0,15374.0,19958.0,0.0,0.0,0.0,0.0,"['Pizza au fromage', 'Poisson au curry', 'Epinards à la crème', 'Fromage Belle de Nantes°', 'Poire']",0.0,0.0,0.0,0.0,0.0,0.0,11127,8107,485,0.0,0.0,0.0,0.0,Vendredi,2,Janvier,2017-2018,0.0,562.0,3.526606425702812,0,0,0,0.0,0.0,Pizza au fromage, Poisson au curry, Epinards à la crème, Fromage Belle de Nantes°, Poire,,,,,,,,,
2018-01-15,14690.0,13835.0,19958.0,0.0,0.0,0.0,0.0,"['Roulé au fromage', 'Jambon fumé', 'Petits pois', 'Gouda', 'Pomme bio°']",0.0,0.0,0.0,0.0,0.0,0.0,9236,7743,1032,0.0,0.0,0.0,0.0,Lundi,3,Janvier,2017-2018,0.0,855.0,5.820285908781484,1,1,0,0.0,0.0,Roulé au fromage, Jambon fumé, Petits pois, Gouda, Pomme bio°,,,,,,,,,
2018-01-16,15486.0,14851.0,19958.0,0.0,0.0,0.0,0.0,"['Salade coleslaw', 'Parmentier de poisson  ', 'Salade verte', 'Yaourt aux fruits mixés']",0.0,0.0,0.0,0.0,0.0,0.0,9236,7743,1032,0.0,0.0,0.0,0.0,Mardi,3,Janvier,2017-2018,0.0,635.0,4.100477850962159,0,0,1,0.0,0.0,Salade coleslaw, Parmentier de poisson  , Salade verte, Yaourt aux fruits mixés,,,,,,,,,,
2018-01-18,14974.0,14356.0,19958.0,0.0,0.0,0.0,0.0,"['Carottes râpées bio', 'Blanquette de veau*', 'Riz', 'Petits suisses aromatisés']",0.0,0.0,0.0,0.0,0.0,0.0,9236,7743,1032,0.0,0.0,1.0,0.0,Jeudi,3,Janvier,2017-2018,0.0,618.0,4.127153733137439,0,1,0,0.0,0.0,Carottes râpées bio, Blanquette de veau*, Riz, Petits suisses aromatisés,,,,,,,,,,
2018-01-19,15866.0,14970.0,19958.0,0.0,0.0,0.0,0.0,"['Taboulé', 'Omelette bio', 'Gratin de choux fleurs', 'Tomme noire', 'Clémentines']",0.0,0.0,0.0,0.0,0.0,0.0,9236,7743,1032,0.0,0.0,1.0,0.0,Vendredi,3,Janvier,2017-2018,0.0,896.0,5.6472961048783565,0,0,0,0.0,0.0,Taboulé, Omelette bio, Gratin de choux fleurs, Tomme noire, Clémentines,,,,,,,,,
2018-01-22,14518.0,13873.0,19958.0,0.0,0.0,0.0,0.0,"['Demi-pamplemousse', 'Pâtes à la bolognaise° et gruyère râpé', 'Crème dessert caramel']",0.0,0.0,0.0,0.0,0.0,0.0,7195,8130,771,0.0,0.0,0.0,0.0,Lundi,4,Janvier,2017-2018,0.0,645.0,4.442760710841713,0,1,0,0.0,0.0,Demi-pamplemousse, Pâtes à la bolognaise° et gruyère râpé, Crème dessert caramel,,,,,,,,,,,
2018-01-23,14893.0,13976.0,19958.0,0.0,0.0,0.0,0.0,"['Salade verte au thon', 'Tartiflette aux lardons', 'Yaourt  fermier  bio°']",0.0,0.0,0.0,0.0,0.0,0.0,7195,8130,771,0.0,0.0,0.0,0.0,Mardi,4,Janvier,2017-2018,0.0,917.0,6.157255086282146,1,1,0,0.0,0.0,Salade verte au thon, Tartiflette aux lardons, Yaourt  fermier  bio°,,,,,,,,,,,
2018-01-25,15077.0,14099.0,19958.0,0.0,0.0,0.0,0.0,"['croûtons', 'Potage de légumes', 'Emincé de dinde', 'Poêlée de légumes (carottes, haricots verts, pdt, brocolis)', 'Edam', 'Banane']",0.0,0.0,0.0,0.0,0.0,0.0,7195,8130,771,0.0,0.0,0.0,0.0,Jeudi,4,Janvier,2017-2018,0.0,978.0,6.486701598461233,0,1,0,0.0,0.0,croûtons, Potage de légumes, Emincé de dinde, Poêlée de légumes (carottes, haricots verts, pdt, brocolis), Edam, Banane,,,,,
2018-01-26,15816.0,15065.0,19958.0,0.0,0.0,0.0,0.0,"['Choux rouges bio° à la mimolette', 'Filet de lieu sauce du Perray', 'Purée de légumes verts', 'Morbier', 'Eclair au chocolat']",0.0,0.0,0.0,0.0,0.0,0.0,7195,8130,771,0.0,0.0,0.0,0.0,Vendredi,4,Janvier,2017-2018,0.0,751.0,4.748356095093576,0,0,0,0.0,0.0,Choux rouges bio° à la mimolette, Filet de lieu sauce du Perray, Purée de légumes verts, Morbier, Eclair au chocolat,,,,,,,,,
2018-01-29,14620.0,13872.0,19958.0,0.0,0.0,0.0,0.0,"['Tarte au fromage ', ""Poulet fermier d'Ancenis"", 'Petits pois', 'Cantal', 'Ananas']",0.0,0.0,0.0,0.0,0.0,0.0,8469,9562,1647,0.0,0.0,0.0,0.0,Lundi,5,Janvier,2017-2018,0.0,748.0,5.116279069767442,0,1,0,0.0,0.0,Tarte au fromage , Poulet fermier dAncenis, Petits pois, Cantal, Ananas,,,,,,,,,
2018-01-30,15458.0,14828.0,19958.0,0.0,0.0,0.0,0.0,"['Salade de pâtes Napoli', 'Poisson pané', 'Purée de carottes et potiron', 'Camembert', 'Poire']",0.0,0.0,0.0,0.0,0.0,0.0,8469,9562,1647,0.0,0.0,0.0,0.0,Mardi,5,Janvier,2017-2018,0.0,630.0,4.075559580799586,0,0,0,0.0,0.0,Salade de pâtes Napoli, Poisson pané, Purée de carottes et potiron, Camembert, Poire,,,,,,,,,
2018-02-01,15007.0,14110.0,19958.0,0.0,0.0,0.0,0.0,"['Choux blancs bio° à la mimolette', 'Rôti de boeuf*', 'Pommes noisettes', 'Crème dessert vanille']",0.0,0.0,0.0,0.0,0.0,0.0,8469,9562,1647,0.0,0.0,0.0,0.0,Jeudi,5,Fevrier,2017-2018,0.0,897.0,5.977210635036983,0,1,0,0.0,0.0,Choux blancs bio° à la mimolette, Rôti de boeuf*, Pommes noisettes, Crème dessert vanille,,,,,,,,,,
2018-02-02,16012.0,15410.0,19958.0,0.0,0.0,0.0,0.0,"['Oeuf dur bio° / mayonnaise', 'Poisson', 'Semoule bio valencienne', 'Crêpe au sucre', 'Lait bio']",0.0,0.0,0.0,0.0,0.0,0.0,8469,9562,1647,0.0,0.0,1.0,0.0,Vendredi,5,Fevrier,2017-2018,0.0,602.0,3.759680239820135,0,0,0,0.0,0.0,Oeuf dur bio° / mayonnaise, Poisson, Semoule bio valencienne, Crêpe au sucre, Lait bio,,,,,,,,,
2018-02-05,14604.0,13827.0,19958.0,0.0,0.0,0.0,0.0,"['Salade douceur au gruyère', 'Pilon de poulet confit', 'Haricots verts/haricots beurre', 'Fondant au chocolat']",0.0,0.0,0.0,0.0,0.0,0.0,12221,10489,1510,0.0,0.0,0.0,0.0,Lundi,6,Fevrier,2017-2018,0.0,777.0,5.320460147904684,0,1,0,0.0,0.0,Salade douceur au gruyère, Pilon de poulet confit, Haricots verts/haricots beurre, Fondant au chocolat,,,,,,,,,,
2018-02-06,15021.0,13818.0,19958.0,0.0,0.0,0.0,0.0,"['Dés de betteraves et maïs', 'Emincé de boeuf* thaï', 'Galettes de légumes', 'Yaourt au citron BBC°']",0.0,0.0,0.0,0.0,0.0,0.0,12221,10489,1510,0.0,0.0,0.0,0.0,Mardi,6,Fevrier,2017-2018,0.0,1203.0,8.008787697223887,0,1,0,0.0,0.0,Dés de betteraves et maïs, Emincé de boeuf* thaï, Galettes de légumes, Yaourt au citron BBC°,,,,,,,,,,
2018-02-08,14969.0,14051.0,19958.0,6.8,1.0,0.0,0.0,"['Salade de douceur au surimi', 'Jambon fumé', 'Lentilles bio', 'Flan caramel']",0.0,0.0,0.0,0.0,0.0,0.0,12221,10489,1510,0.0,0.0,0.0,0.0,Jeudi,6,Fevrier,2017-2018,0.0,918.0,6.132674193332888,1,1,0,0.0,0.0,Salade de douceur au surimi, Jambon fumé, Lentilles bio, Flan caramel,,,,,,,,,,
2018-02-13,14771.0,12192.0,19958.0,0.0,0.0,1.0,0.0,"['Crêpe au fromage', 'Haché de poulet*', 'Pommes noisettes', 'Fromage bio', 'Pomme bio°']",0.0,0.0,0.0,0.0,0.0,0.0,10564,8818,623,0.0,0.0,0.0,0.0,Mardi,7,Fevrier,2017-2018,0.0,2579.0,17.45988761762914,0,1,0,0.0,0.0,Crêpe au fromage, Haché de poulet*, Pommes noisettes, Fromage bio, Pomme bio°,,,,,,,,,
2018-02-15,14821.0,12817.0,19958.0,0.0,0.0,1.0,0.0,"['Choux blancs bio° à la mimolette', 'Raviolis de légumes ', 'Salade verte', 'Tarte aux pommes']",0.0,0.0,0.0,0.0,0.0,0.0,10564,8818,623,0.0,0.0,0.0,0.0,Jeudi,7,Fevrier,2017-2018,0.0,2004.0,13.521354834356655,0,0,0,0.0,0.0,Choux blancs bio° à la mimolette, Raviolis de légumes , Salade verte, Tarte aux pommes,,,,,,,,,,
