date,prevision,reel,effectif,taux_grevistes,nos,ind,greves_manquantes,menu,ferie,veille_ferie,retour_ferie,vacances,retour_vacances,veille_vacances,inc_grippe,inc_gastro,inc_varicelle,fete_musulmane,ramadan,fete_chretienne,fete_juive,jour,semaine,mois,annee_scolaire,repas_noel,gaspillage_volume,gaspillage_pourcentage,porc,viande,poisson,4_premiers_jours,4_derniers_jours,Entrée,Plat,Accompagnement,Fromage,Dessert,Entrée Food Type,Plat Food Type,Accompagnement Food Type,Fromage Food Type,Dessert Food Type,Entrée_Bio,Plat_Bio,Accompagnement_Bio,Fromage_Bio,Dessert_Bio
2019-01-25,16039.0,14991.0,20344.0,0.0,0.0,1.0,0.0,"['Endives / demi oeuf bio°', 'Galette de soja  tomate / basilic et sa sauce tomate', 'Sauce bolognaise végétale', 'Riz et sauce tomate', 'Crème dessert vanille']",0.0,0.0,0.0,0.0,0.0,0.0,10019,4428,10797,0.0,0.0,0.0,0.0,Vendredi,4,Janvier,2018-2019,0.0,1048.0,6.5340731965833285,0,0,0,0.0,0.0,['Endives / demi oeuf bio°'],['Sauce bolognaise végétale'],['Riz et sauce tomate'],,['Crème dessert vanille'],['oeufs'],['Soja et composé'],['Riz'],,['Lait'],1,0,0,0,0
2019-01-28,15220.0,13947.0,20344.0,0.0,0.0,0.0,0.0,"['Celeri remoulade', 'Jambon fumé', 'Petits-pois', 'Yaourt au citron BBC°', 'Biscuit Petit Lu']",0.0,0.0,0.0,0.0,0.0,0.0,9240,6217,2899,0.0,0.0,0.0,0.0,Lundi,5,Janvier,2018-2019,0.0,1273.0,8.363994743758212,1,1,0,0.0,0.0,"['Celeri remoulade', 'Jambon fumé']",,['Petits-pois'],['Yaourt au citron BBC°'],['Biscuit Petit Lu'],"['legumes racines', 'Porc']",,['legumes autres'],['Lait'],['Blé Seigle'],0,0,0,0,0
2019-01-29,15374.0,14227.0,20344.0,0.0,0.0,0.0,0.0,"['salade douceur au thon ', 'Haché de poulet*', 'Pâtes', 'Creme dessert chocolat', 'Ketchup']",0.0,0.0,0.0,0.0,0.0,0.0,9240,6217,2899,0.0,0.0,0.0,0.0,Mardi,5,Janvier,2018-2019,0.0,1147.0,7.46064784701444,0,1,0,0.0,0.0,['salade douceur au thon'],['Haché de poulet*'],"['Pâtes', 'Ketchup']",,['Creme dessert chocolat'],['Poissons'],['Volaille'],"['Blé Seigle', 'Tomates']",,['Lait'],0,0,0,0,0
2019-01-31,15398.0,14097.0,20344.0,0.0,0.0,0.0,0.0,"['Salade de riz (riz, maïs, carottes, poivrons)', 'Boeuf* sauce aux champignons', 'Carottes rondelles bio', 'Fromage Chanteneige', 'Ananas']",0.0,0.0,0.0,0.0,0.0,0.0,9240,6217,2899,0.0,0.0,0.0,0.0,Jeudi,5,Janvier,2018-2019,0.0,1301.0,8.44914924016106,0,1,0,0.0,0.0,['Salade de riz (riz'],['Boeuf* sauce aux champignons'],"['maïs', 'carottes', 'poivrons)', 'Carottes rondelles bio']",['Fromage Chanteneige'],['Ananas'],['Riz'],['Boeuf'],"['Mais', 'légumes racines', 'legumes autres', 'legumes racines']",['Fromage'],['fruits autre'],0,0,1,0,0
2019-02-01,16091.0,14962.0,20344.0,0.0,0.0,0.0,0.0,"['Choux blancs bio° à la mimolette', 'Mimolette', 'Parmentier de poisson', 'Salade verte', 'Pomme bio°']",0.0,0.0,0.0,0.0,0.0,0.0,9240,6217,2899,0.0,0.0,0.0,0.0,Vendredi,5,Fevrier,2018-2019,0.0,1129.0,7.016344540426325,0,0,1,0.0,0.0,"['Choux blancs bio° à la mimolette', 'Salade verte']",['Parmentier de poisson'],,['Mimolette'],['Pomme bio°'],"['type chou', 'legumes autres']",['Poissons'],,['Lait'],['fruits autre'],1,0,0,0,1
2019-02-04,15246.0,12349.0,20344.0,0.0,0.0,1.0,0.0,"['Potage au potiron', 'Tortilla aux pommes de terre', 'Salade verte', 'Yaourt aux fruits mixés']",0.0,0.0,0.0,0.0,0.0,0.0,18719,7946,218,0.0,0.0,0.0,0.0,Lundi,6,Fevrier,2018-2019,0.0,2897.0,19.001705365341728,0,0,0,0.0,0.0,"['Potage au potiron', 'Salade verte']",['Tortilla aux pommes de terre'],,,['Yaourt aux fruits mixés'],"['legumes autres', 'legumes autres']",['pomme de terre'],,,['Lait'],0,0,0,0,0
2019-02-08,16146.0,14462.0,20344.0,0.0,0.0,0.0,0.0,"['Salade de lentilles', 'Poisson meunière', 'Poêlée de légumes (carottes, haricots verts, pdt, brocolis)', 'Saint-Nectaire', 'Banane']",0.0,0.0,0.0,0.0,0.0,1.0,18719,7946,218,0.0,0.0,0.0,0.0,Vendredi,6,Fevrier,2018-2019,0.0,1684.0,10.42982782113217,0,0,0,0.0,0.0,['Salade de lentilles'],['Poisson meunière'],"['Poêlée de légumes (carottes', 'haricots verts', 'pdt', 'brocolis)']",['Saint-Nectaire'],['Banane'],['Legumineuse autre'],['Poissons'],"['légumes autres', 'legumes autres', 'pomme de terre', 'légumes autres']",['Fromage'],['Banane'],0,0,0,0,0
2019-02-25,15014.0,13907.0,20344.0,0.0,0.0,0.0,0.0,"['Rillettes de thon et citron', 'Lasagnes* napolitaines', 'Salade verte', 'Yaourt  fermier  bio°']",0.0,0.0,0.0,0.0,1.0,0.0,4982,9030,2847,0.0,0.0,0.0,0.0,Lundi,9,Fevrier,2018-2019,0.0,1107.0,7.373118422805382,0,1,0,0.0,0.0,"['Rillettes de thon et citron', 'Salade verte']",['Lasagnes* napolitaines'],,,['Yaourt  fermier  bio°'],"['Poissons', 'legumes autres']",['pâtes'],,,['Lait'],0,0,0,0,1
2019-02-26,15832.0,15291.0,20344.0,0.0,0.0,0.0,0.0,"['Roulé au fromage', 'Poisson meunière', 'Carottes rondelles bio', ""Fleur d'Anjou bio°"", 'Poire']",0.0,0.0,0.0,0.0,0.0,0.0,4982,9030,2847,0.0,0.0,0.0,0.0,Mardi,9,Fevrier,2018-2019,0.0,541.0,3.4171298635674585,0,0,0,0.0,0.0,,"['Roulé au fromage', 'Poisson meunière']",['Carottes rondelles bio'],['Fleur dAnjou bio°'],['Poire'],,"['Fromage', 'Poissons']",['legumes racines'],['Fromage'],['fruits autre'],0,0,1,1,0
2019-02-28,15355.0,14422.0,20344.0,0.0,0.0,0.0,0.0,"['croûtons', 'Potage de légumes', 'Pilon de poulet confit', 'Poêlée de légumes (carottes, haricots verts, pdt, brocolis)', 'Camembert', 'Banane']",0.0,0.0,0.0,0.0,0.0,0.0,4982,9030,2847,0.0,0.0,0.0,0.0,Jeudi,9,Fevrier,2018-2019,0.0,933.0,6.076196678606317,0,1,0,0.0,0.0,['Potage de légumes'],['Pilon de poulet confit'],"['croûtons', 'Poêlée de légumes (carottes', 'haricots verts', 'pdt', 'brocolis)']",['Camembert'],['Banane'],['legumes autres'],['Volaille'],"['Blé Seigle', 'légumes autres', 'legumes autres', 'pomme de terre', 'légumes autres']",['Fromage'],['Banane'],0,0,0,0,0
2019-03-01,15956.0,15453.0,20344.0,0.0,0.0,0.0,0.0,"['Endives / demi oeuf bio°', 'Galette de soja  tomate / basilic et sa sauce tomate', 'Sauce bolognaise végétale', 'Riz et sauce tomate', 'Crème dessert vanille']",0.0,0.0,0.0,0.0,0.0,0.0,4982,9030,2847,0.0,0.0,1.0,0.0,Vendredi,9,Mars,2018-2019,0.0,503.0,3.152419152669842,0,0,0,0.0,0.0,['Endives / demi oeuf bio°'],['Sauce bolognaise végétale'],['Riz et sauce tomate'],,['Crème dessert vanille'],['oeufs'],['Soja et composé'],['Riz'],,['Lait'],1,0,0,0,0
2019-03-04,15372.0,13176.0,20344.0,0.0,0.0,0.0,0.0,"['Celeri remoulade', 'Jambon fumé', 'Petits-pois', 'Madeleine', 'Lait bio']",0.0,0.0,0.0,0.0,0.0,0.0,2135,7551,921,0.0,0.0,0.0,0.0,Lundi,10,Mars,2018-2019,0.0,2196.0,14.285714285714286,1,1,0,0.0,0.0,"['Celeri remoulade', 'Jambon fumé']",,['Petits-pois'],['Lait bio'],['Madeleine'],"['legumes racines', 'Porc']",,['legumes autres'],['Lait'],['Lait'],0,0,0,1,0
2019-03-05,15508.0,14558.0,20344.0,0.0,0.0,0.0,0.0,"['salade douceur au thon ', 'Paëlla au poulet', 'Île flottante', ' -']",0.0,0.0,0.0,0.0,0.0,0.0,2135,7551,921,0.0,0.0,0.0,0.0,Mardi,10,Mars,2018-2019,0.0,950.0,6.125870518442095,0,1,0,0.0,0.0,['salade douceur au thon'],['Paëlla au poulet'],,,['Île flottante'],['Poissons'],['Riz'],,,['Lait'],0,0,0,0,0
2019-03-07,15466.0,14638.0,20344.0,0.0,0.0,0.0,0.0,"['Salade de pâtes Napoli', 'Boeuf* sauce aux champignons', 'Haricots verts', 'Chèvre frais', 'Ananas']",0.0,0.0,0.0,0.0,0.0,0.0,2135,7551,921,0.0,0.0,0.0,0.0,Jeudi,10,Mars,2018-2019,0.0,828.0,5.353679037889564,0,1,0,0.0,0.0,['Salade de pâtes Napoli'],['Boeuf* sauce aux champignons'],['Haricots verts'],['Chèvre frais'],['Ananas'],['pâtes'],['Boeuf'],['legumes autres'],['Fromage'],['fruits autre'],0,0,0,0,0
2019-03-08,16234.0,12833.0,20344.0,0.8,1.0,0.0,0.0,"['Choux blancs bio°', 'Mimolette', 'Parmentier de poisson', 'Salade verte', 'Creme dessert chocolat']",0.0,0.0,0.0,0.0,0.0,0.0,2135,7551,921,0.0,0.0,0.0,0.0,Vendredi,10,Mars,2018-2019,0.0,3401.0,20.949858322040164,0,0,1,0.0,0.0,['Salade verte'],['Parmentier de poisson'],['Choux blancs bio°'],['Mimolette'],['Creme dessert chocolat'],['legumes autres'],['Poissons'],['type chou'],['Lait'],['Lait'],0,0,1,0,0
2019-03-11,15137.0,11387.0,20344.0,0.0,0.0,0.0,1.0,"['Oeufs durs à la mayonnaise', 'Tarte végétale aux lentilles', 'Salade de mache', 'Yaourt au citron BBC°']",0.0,0.0,0.0,0.0,0.0,0.0,2504,7300,2184,0.0,0.0,1.0,0.0,Lundi,11,Mars,2018-2019,0.0,3750.0,24.77373323644051,0,0,0,0.0,0.0,"['Oeufs durs à la mayonnaise', 'Salade de mache']",['Tarte végétale aux lentilles'],,['Yaourt au citron BBC°'],,"['oeufs', 'legumes autres']",['Lentilles'],,['Lait'],,0,0,0,0,0
2019-03-12,15339.0,14145.0,20344.0,0.0,0.0,0.0,0.0,"['Carottes râpées bio°', 'Petits panés de volaille*', 'Purée de légumes verts', 'Carré bio°', 'Eclair au chocolat']",0.0,0.0,0.0,0.0,0.0,0.0,2504,7300,2184,0.0,0.0,0.0,0.0,Mardi,11,Mars,2018-2019,0.0,1194.0,7.784079796596909,0,1,0,0.0,0.0,['Carottes râpées bio°'],['Petits panés de volaille*'],['Purée de légumes verts'],['Carré bio°'],['Eclair au chocolat'],['legumes racines'],['Volaille'],['legumes autres'],['Fromage'],['Sucre Cannes'],1,0,0,1,0
2019-03-14,15194.0,12693.0,20344.0,0.0,0.0,1.0,0.0,"['Radis bio', 'Blanquette de veau*', 'Pâtes', 'Yaourt aux fruits mixés']",0.0,0.0,0.0,0.0,0.0,0.0,2504,7300,2184,0.0,0.0,0.0,0.0,Jeudi,11,Mars,2018-2019,0.0,2501.0,16.460444912465448,0,1,0,0.0,0.0,['Radis bio'],['Blanquette de veau*'],['Pâtes'],,['Yaourt aux fruits mixés'],['legumes racines'],['Veau'],['Blé Seigle'],,['Lait'],1,0,0,0,0
2019-03-15,16159.0,11045.0,20344.0,0.0,0.0,1.0,0.0,"['Salade de riz (riz, maïs, carottes, poivrons)', 'Poisson meunière', 'Gratin de choux fleurs', 'Edam', 'Pomme bio°']",0.0,0.0,0.0,0.0,0.0,0.0,2504,7300,2184,0.0,0.0,0.0,0.0,Vendredi,11,Mars,2018-2019,0.0,5114.0,31.647998019679434,0,0,0,0.0,0.0,['Salade de riz (riz'],['Poisson meunière'],"['maïs', 'carottes', 'poivrons)', 'Gratin de choux fleurs']",['Edam'],['Pomme bio°'],['Riz'],['Poissons'],"['Mais', 'légumes racines', 'legumes autres', 'type chou']",['Fromage'],['fruits autre'],0,0,0,0,1
2019-03-18,14942.0,14130.0,20344.0,0.0,0.0,0.0,0.0,"['Pizza', 'Rôti de porc', 'Marmelade de pomme', 'Tomme noire', 'Orange']",0.0,0.0,0.0,0.0,0.0,0.0,2347,11335,278,0.0,0.0,0.0,0.0,Lundi,12,Mars,2018-2019,0.0,812.0,5.43434613840182,1,1,0,0.0,0.0,,"['Pizza', 'Rôti de porc']",,['Tomme noire'],"['Marmelade de pomme', 'Orange']",,"['Fromage', 'Porc']",,['Lait'],"['fruits autre', 'agrumes']",0,0,0,0,0
2019-03-21,15802.0,15316.0,20344.0,0.0,0.0,1.0,0.0,"['Choux rouges bio° à la mimolette', 'Mimolette', 'Poisson pané', 'Sauce bolognaise végétale', 'Riz et sauce tomate', 'Yaourt fermier bio °/ miel']",0.0,0.0,0.0,0.0,0.0,0.0,2347,11335,278,0.0,0.0,0.0,1.0,Jeudi,12,Mars,2018-2019,0.0,486.0,3.075560055689153,0,0,0,0.0,0.0,['Choux rouges bio° à la mimolette'],"['Poisson pané', 'Sauce bolognaise végétale']",['Riz et sauce tomate'],"['Mimolette', 'Yaourt fermier bio °/ miel']",,['type chou'],"['Poissons', 'Soja et composé']",['Riz'],"['Lait', 'Lait']",,1,0,0,1,0
2019-03-22,15929.0,15158.0,20344.0,0.0,0.0,1.0,0.0,"['Dés de betteraves', 'Tortilla aux pommes de terre', 'Ratatouille', 'Saint-Paulin ', 'Poire']",0.0,0.0,0.0,0.0,0.0,0.0,2347,11335,278,0.0,0.0,0.0,0.0,Vendredi,12,Mars,2018-2019,0.0,771.0,4.840228514031012,0,0,0,0.0,0.0,['Dés de betteraves'],"['Tortilla aux pommes de terre', 'Ratatouille']",,['Saint-Paulin'],['Poire'],['legumes racines'],"['pomme de terre', 'legumes autres']",,['Fromage'],['fruits autre'],0,0,0,0,0
2019-03-25,15111.0,13759.0,20344.0,0.0,0.0,1.0,0.0,"['Pamplemousse', 'Boulettes de boeuf sauce tomate', 'Semoule', 'Compote', 'Lait bio']",0.0,0.0,0.0,0.0,0.0,0.0,461,6363,8813,0.0,0.0,1.0,0.0,Lundi,13,Mars,2018-2019,0.0,1352.0,8.947124611210377,0,1,0,0.0,0.0,['Pamplemousse'],['Boulettes de boeuf sauce tomate'],['Semoule'],['Lait bio'],['Compote'],['agrumes'],['Boeuf'],['Blé Seigle'],['Lait'],['fruits autre'],0,0,0,1,0
2019-03-26,16048.0,15333.0,20344.0,0.0,0.0,1.0,0.0,"['Carottes râpées bio°', 'Omelette bio', 'Pommes de terre ""sourire""', 'Yaourt aromatisé', 'Ketchup']",0.0,0.0,0.0,0.0,0.0,0.0,461,6363,8813,0.0,0.0,0.0,0.0,Mardi,13,Mars,2018-2019,0.0,715.0,4.455383848454636,0,0,0,0.0,0.0,['Carottes râpées bio°'],['Omelette bio'],"['Pommes de terre sourire', 'Ketchup']",['Yaourt aromatisé'],,['legumes racines'],['Oeuf'],"['pomme de terre', 'Tomates']",['Lait'],,1,1,0,0,0
2019-03-28,15446.0,14042.0,20344.0,0.0,0.0,1.0,0.0,"['Mousse de foie bio°', 'Roti de dinde', 'Petits-pois', 'Fromage Le Mouillotin', 'Salade de fruits frais (ananas, pastèque, melon, pomme, ora)']",0.0,0.0,0.0,0.0,0.0,0.0,461,6363,8813,0.0,0.0,0.0,0.0,Jeudi,13,Mars,2018-2019,0.0,1404.0,9.089731969441926,0,1,0,0.0,0.0,"['Mousse de foie bio°', 'pastèque', 'melon']",['Roti de dinde'],['Petits-pois'],['Fromage Le Mouillotin'],"['Salade de fruits frais (ananas', 'pomme', 'ora)']","['Foie', 'fruits autre', 'fruits autre']",['Volaille'],['legumes autres'],['Fromage'],"['fruits autre', 'fruits autre', 'fruits autre']",1,0,0,0,0
2019-03-29,15978.0,15253.0,20344.0,0.0,0.0,1.0,0.0,"['Salade verte aux noix', 'Poisson sauce crème', 'Purée de légumes verts', 'Tomme blanche', 'Tarte grillée aux abricots']",0.0,0.0,0.0,0.0,0.0,0.0,461,6363,8813,0.0,0.0,0.0,0.0,Vendredi,13,Mars,2018-2019,0.0,725.0,4.53748904744023,0,0,0,0.0,0.0,['Salade verte aux noix'],['Poisson sauce crème'],['Purée de légumes verts'],['Tomme blanche'],['Tarte grillée aux abricots'],['Salade'],['Poissons'],['legumes autres'],['Fromage'],['Blé Seigle'],0,0,0,0,0
2019-04-01,15011.0,13947.0,20344.0,0.0,0.0,0.0,0.0,"['Dés de betteraves', 'Lasagnes* napolitaines', 'Fromage blanc / Coulis de fruits rouges']",0.0,0.0,0.0,0.0,0.0,0.0,663,3893,826,0.0,0.0,0.0,0.0,Lundi,14,Avril,2018-2019,0.0,1064.0,7.088135367397242,0,1,0,0.0,0.0,['Dés de betteraves'],['Lasagnes* napolitaines'],,,['Fromage blanc / Coulis de fruits rouges'],['legumes racines'],['pâtes'],,,['Fromage'],0,0,0,0,0
2019-04-02,15837.0,13279.0,20344.0,0.0,0.0,1.0,0.0,"['Roulé au fromage ', 'Poisson meunière', 'Haricots verts', 'Gouda', 'Orange']",0.0,0.0,0.0,0.0,0.0,0.0,663,3893,826,0.0,0.0,0.0,0.0,Mardi,14,Avril,2018-2019,0.0,2558.0,16.152048999179137,0,0,0,0.0,0.0,,"['Roulé au fromage', 'Poisson meunière']",['Haricots verts'],['Gouda'],['Orange'],,"['Fromage', 'Poissons']",['legumes autres'],['Fromage'],['agrumes'],0,0,0,0,0
2019-04-04,15233.0,10161.0,20344.0,0.0,0.0,1.0,0.0,"['Gaspacho / croûtons', 'Pilon de poulet confit', 'Epinards à la crème', 'Fromage Chanteneige', 'Banane']",0.0,0.0,0.0,0.0,0.0,0.0,663,3893,826,0.0,0.0,0.0,0.0,Jeudi,14,Avril,2018-2019,0.0,5072.0,33.29613339460382,0,1,0,0.0,0.0,['Gaspacho / croûtons'],['Pilon de poulet confit'],['Epinards à la crème'],['Fromage Chanteneige'],['Banane'],['légumes autres'],['Volaille'],['legumes autres'],['Fromage'],['Banane'],0,0,0,0,0
2019-04-05,15969.0,13316.0,20344.0,0.0,0.0,0.0,0.0,"['Salade douceur / demi-oeuf', 'Galette de soja  tomate / basilic et sa sauce tomate', 'Sauce bolognaise végétale', 'Riz', 'Yaourt aux fruits mixés']",0.0,0.0,0.0,0.0,0.0,1.0,663,3893,826,0.0,0.0,0.0,0.0,Vendredi,14,Avril,2018-2019,0.0,2653.0,16.61343853716576,0,0,0,0.0,0.0,['Salade douceur / demi-oeuf'],['Sauce bolognaise végétale'],['Riz'],,['Yaourt aux fruits mixés'],['oeufs'],['Soja et composé'],['Riz'],,['Lait'],0,0,0,0,0
2019-04-23,15321.0,14334.0,20344.0,0.0,0.0,0.0,0.0,"['Dés de betteraves', 'Lasagnes* napolitaines', 'Yaourt fermier° miel']",0.0,0.0,1.0,0.0,0.0,0.0,79,5196,3325,0.0,0.0,0.0,0.0,Mardi,17,Avril,2018-2019,0.0,987.0,6.442138241629136,0,1,0,0.0,0.0,['Dés de betteraves'],['Lasagnes* napolitaines'],,,['Yaourt fermier° miel'],['legumes racines'],['pâtes'],,,['Lait'],0,0,0,0,0
2019-04-25,15942.0,14767.0,20344.0,0.0,0.0,0.0,0.0,"['Choux blancs bio à la mimolette', 'Poisson pané', 'Purée de pommes de terre', 'Yaourt aromatisé']",0.0,0.0,0.0,0.0,0.0,0.0,79,5196,3325,0.0,0.0,0.0,0.0,Jeudi,17,Avril,2018-2019,0.0,1175.0,7.370467946305357,0,0,0,0.0,0.0,['Choux blancs bio à la mimolette'],['Poisson pané'],['Purée de pommes de terre'],['Yaourt aromatisé'],,['type chou'],['Poissons'],['pomme de terre'],['Lait'],,1,0,0,0,0
2019-04-26,16076.0,14086.0,20344.0,0.0,0.0,0.0,0.0,"['Roulé au fromage', 'Omelette bio', 'Courgettes à la tomate', 'Emmental', 'Kiwi bio°']",0.0,0.0,0.0,0.0,0.0,0.0,79,5196,3325,0.0,0.0,1.0,0.0,Vendredi,17,Avril,2018-2019,0.0,1990.0,12.378701169445137,0,0,0,0.0,0.0,,"['Roulé au fromage', 'Omelette bio']",['Courgettes à la tomate'],['Emmental'],['Kiwi bio°'],,"['Fromage', 'Oeuf']",['legumes autres'],['Fromage'],['fruits autre'],0,1,0,0,1
2019-04-29,15170.0,14055.0,20344.0,0.0,0.0,0.0,0.0,"['Salade verte aux dés de gruyère', 'Hachis Parmentier*', ' -', 'Île flottante']",0.0,0.0,0.0,0.0,0.0,0.0,101,2645,293,0.0,0.0,0.0,0.0,Lundi,18,Avril,2018-2019,0.0,1115.0,7.350032959789058,0,1,0,0.0,0.0,['Salade verte aux dés de gruyère'],['Hachis Parmentier*'],,,['Île flottante'],['legumes autres'],['pomme de terre'],,,['Lait'],0,0,0,0,0
2019-04-30,15716.0,14902.0,20344.0,0.0,0.0,0.0,0.0,"['Concombres sauce crème', 'Chili de légumes au tofu bio riz', 'Fromage blanc / miel']",0.0,1.0,0.0,0.0,0.0,0.0,101,2645,293,0.0,0.0,0.0,0.0,Mardi,18,Avril,2018-2019,0.0,814.0,5.179434970730465,0,0,0,0.0,0.0,['Concombres sauce crème'],['Chili de légumes au tofu bio riz'],,,['Fromage blanc / miel'],['légumes autres'],['Soja et composé'],,,['Lait'],0,1,0,0,0
2019-05-02,15753.0,14413.0,20344.0,0.0,0.0,1.0,0.0,"['Pizza au fromage', 'Viande de volaille Kebab', 'Haricots verts/haricots beurre', 'Edam', 'Fraises à la chantilly']",0.0,0.0,1.0,0.0,0.0,0.0,101,2645,293,0.0,0.0,0.0,0.0,Jeudi,18,Mai,2018-2019,0.0,1340.0,8.506316257220847,0,1,0,0.0,0.0,,"['Pizza au fromage', 'Viande de volaille Kebab']",['Haricots verts/haricots beurre'],['Edam'],['Fraises à la chantilly'],,"['Blé Seigle', 'Volaille']",['légumes autres'],['Fromage'],['fruits autre'],0,0,0,0,0
2019-05-03,16253.0,15247.0,20344.0,0.0,0.0,0.0,0.0,"['Radis bio', 'Poisson meunière', 'Epinards à la crème', 'Tomme noire', 'Tarte aux pommes']",0.0,0.0,0.0,0.0,0.0,0.0,101,2645,293,0.0,0.0,0.0,0.0,Vendredi,18,Mai,2018-2019,0.0,1006.0,6.189626530486679,0,0,0,0.0,0.0,['Radis bio'],['Poisson meunière'],['Epinards à la crème'],['Tomme noire'],['Tarte aux pommes'],['legumes racines'],['Poissons'],['legumes autres'],['Lait'],['fruits autre'],1,0,0,0,0
2019-05-06,15224.0,14050.0,20344.0,0.0,0.0,0.0,0.0,"['salade de lentilles aux des de gruyere ', 'Nuggets de dinde', 'Ratatouille', 'Salade de fruits frais (ananas, pastèque, melon, pomme, ora)']",0.0,0.0,0.0,0.0,0.0,0.0,179,8047,389,1.0,1.0,0.0,0.0,Lundi,19,Mai,2018-2019,0.0,1174.0,7.7115081450341565,0,1,0,0.0,0.0,"['salade de lentilles aux des de gruyere', 'pastèque', 'melon']","['Nuggets de dinde', 'Ratatouille']",,,"['Salade de fruits frais (ananas', 'pomme', 'ora)']","['legumineuse autre', 'fruits autre', 'fruits autre']","['Volaille', 'legumes autres']",,,"['fruits autre', 'fruits autre', 'fruits autre']",0,0,0,0,0
2019-05-07,16031.0,15057.0,20344.0,0.0,0.0,0.0,0.0,"['Crêpe au fromage', 'Marmite du Perray aux dés de saumon', 'Galettes de légumes', 'Morbier', 'Kiwi bio°']",0.0,1.0,0.0,0.0,0.0,0.0,179,8047,389,0.0,1.0,0.0,0.0,Mardi,19,Mai,2018-2019,0.0,974.0,6.075728276464351,0,0,0,0.0,0.0,,"['Crêpe au fromage', 'Marmite du Perray aux dés de saumon', 'Galettes de légumes']",,['Morbier'],['Kiwi bio°'],,"['Blé Seigle', 'Poissons', 'légumes autres']",,['Fromage'],['fruits autre'],0,0,0,0,1
2019-05-10,16168.0,14729.0,20344.0,0.0,0.0,0.0,0.0,"['Salade verte / demi-oeuf bio', 'Galette de soja  tomate / basilic et sauce tomate', 'Riz / sarrasin', 'Tarte au citron']",0.0,0.0,0.0,0.0,0.0,0.0,179,8047,389,0.0,1.0,0.0,0.0,Vendredi,19,Mai,2018-2019,0.0,1439.0,8.900296882731322,0,0,0,0.0,0.0,['Salade verte / demi-oeuf bio'],['Galette de soja  tomate / basilic et sauce tomate'],['Riz / sarrasin'],,['Tarte au citron'],['Salade'],['Soja et composé'],['Blé Seigle'],,['agrumes'],1,0,0,0,0
2019-05-13,15088.0,14656.0,20344.0,0.0,0.0,0.0,0.0,"['Tarte au fromage ', 'Pilon de poulet confit', 'Petits pois', 'Gouda', 'Fraises']",0.0,0.0,0.0,0.0,0.0,0.0,189,3304,5821,0.0,1.0,0.0,0.0,Lundi,20,Mai,2018-2019,0.0,432.0,2.863202545068929,0,1,0,0.0,0.0,,"['Tarte au fromage', 'Pilon de poulet confit']",['Petits pois'],['Gouda'],['Fraises'],,"['Fromage', 'Volaille']",['Legumineuse autre'],['Fromage'],['Bais et Raisins'],0,0,0,0,0
2019-05-14,15867.0,15276.0,20344.0,0.0,0.0,0.0,0.0,"['Concombres', 'Omelette bio', 'Pâtes bio et gruyère râpé', 'Fromage blanc BBC°']",0.0,0.0,0.0,0.0,0.0,0.0,189,3304,5821,0.0,1.0,0.0,0.0,Mardi,20,Mai,2018-2019,0.0,591.0,3.724711665721309,0,0,0,0.0,0.0,['Concombres'],"['Omelette bio', 'Pâtes bio et gruyère râpé']",,['Fromage blanc BBC°'],,['legumes autres'],"['Oeuf', 'Blé Seigle']",,['Fromage'],,0,1,0,0,0
2019-05-16,15275.0,14172.0,20344.0,0.0,0.0,0.0,0.0,"['Radis bio', 'Boulettes de boeuf sauce tomate', 'Carottes', 'Banane', 'Sauce chocolat', 'Lait bio']",0.0,0.0,0.0,0.0,0.0,0.0,189,3304,5821,0.0,1.0,0.0,0.0,Jeudi,20,Mai,2018-2019,0.0,1103.0,7.220949263502455,0,1,0,0.0,0.0,['Radis bio'],['Boulettes de boeuf sauce tomate'],['Carottes'],['Lait bio'],"['Banane', 'Sauce chocolat']",['legumes racines'],['Boeuf'],['legumes racines'],['Lait'],"['Banane', 'Sucre Cannes']",1,0,0,1,0
2019-05-17,16113.0,15227.0,20344.0,0.0,0.0,0.0,0.0,"['Dés de betteraves au chèvre', 'Parmentier de poisson  ', 'Salade verte', 'Ananas']",0.0,0.0,0.0,0.0,0.0,0.0,189,3304,5821,0.0,1.0,0.0,0.0,Vendredi,20,Mai,2018-2019,0.0,886.0,5.498665673679637,0,0,1,0.0,0.0,"['Dés de betteraves au chèvre', 'Salade verte']",['Parmentier de poisson'],,,['Ananas'],"['legumes racines', 'legumes autres']",['Poissons'],,,['fruits autre'],0,0,0,0,0
2019-05-20,15199.0,14254.0,20344.0,0.0,0.0,0.0,0.0,"['Melon', 'Dhal de lentilles bio°', 'Céréales gourmandes bio', 'Yaourt fermier bio°']",0.0,0.0,0.0,0.0,0.0,0.0,53,6927,1023,0.0,1.0,0.0,0.0,Lundi,21,Mai,2018-2019,0.0,945.0,6.217514310151984,0,0,0,0.0,0.0,['Melon'],['Dhal de lentilles bio°'],,['Yaourt fermier bio°'],['Céréales gourmandes bio'],['fruits autre'],['Legumineuse autre'],,['Lait'],['Flocon Avoins'],0,1,0,1,1
